Crit0,Crit1,Crit2,end
377791,-519663,2924,end
377752,-518387,2925,end
377841,-517290,2926,end
378782,-522545,2927,end
377610,-513686,2927,end
377613,-513686,2927,end
378449,-522877,2928,end
378614,-522860,2928,end
377647,-515594,2928,end
378058,-516058,2932,end
378132,-522416,2925,end
378384,-522796,2928,end
378473,-522775,2928,end
378717,-522464,2927,end
377545,-513605,2927,end
377548,-513605,2927,end
378549,-522779,2928,end
377582,-515513,2928,end
377993,-515977,2932,end
378297,-522399,2925,end
378069,-521127,2927,end
378638,-522758,2928,end
378073,-520846,2928,end
377700,-515941,2922,end
377701,-515941,2922,end
377697,-515573,2922,end
377670,-514783,2922,end
378806,-522443,2927,end
377634,-513584,2927,end
377637,-513584,2927,end
377671,-515492,2928,end
378082,-515956,2932,end
378333,-522381,2924,end
378395,-522253,2924,end
378465,-522084,2924,end
378224,-521175,2926,end
378237,-520812,2926,end
378136,-520983,2927,end
378241,-520531,2927,end
377088,-513515,2921,end
377052,-512316,2926,end
377055,-512316,2926,end
377500,-514688,2931,end
377065,-511953,2926,end
377101,-513152,2921,end
377068,-511953,2926,end
377513,-514325,2931,end
377106,-513580,2928,end
377105,-512871,2922,end
377069,-511672,2927,end
377072,-511672,2927,end
377517,-514044,2932,end
377161,-513522,2924,end
377164,-513522,2924,end
377609,-515894,2929,end
377223,-513394,2924,end
377226,-513394,2924,end
377671,-515766,2929,end
377293,-513225,2924,end
377296,-513225,2924,end
377741,-515597,2929,end
376857,-511156,2925,end
376860,-511156,2925,end
377305,-513528,2930,end
378562,-522045,2927,end
377390,-513186,2927,end
377393,-513186,2927,end
378229,-522377,2928,end
378394,-522360,2928,end
377838,-515558,2932,end
375761,-512978,2929,end
375764,-512978,2929,end
376209,-515350,2934,end
376001,-513195,2930,end
376004,-513195,2930,end
376449,-515567,2935,end
376889,-517062,2934,end
376344,-513251,2931,end
376347,-513251,2931,end
376496,-516244,2934,end
376792,-515623,2936,end
375612,-514602,2939,end
375613,-514602,2939,end
375609,-514234,2939,end
375582,-513444,2939,end
375650,-515727,2940,end
375694,-519255,2940,end
375694,-516739,2940,end
375727,-518222,2941,end
375688,-516946,2942,end
375777,-515849,2943,end
376718,-521104,2944,end
375546,-512245,2944,end
375549,-512245,2944,end
376385,-521436,2945,end
376550,-521419,2945,end
375583,-514153,2945,end
376004,-517361,2946,end
376091,-516056,2947,end
375698,-515238,2947,end
375994,-514617,2949,end
376743,-521360,2941,end
375571,-512501,2941,end
375574,-512501,2941,end
375608,-514409,2942,end
376116,-516312,2944,end
376019,-514873,2946,end
376822,-522102,2942,end
375854,-514127,2936,end
376990,-521787,2941,end
375818,-512928,2941,end
375821,-512928,2941,end
376276,-518044,2943,end
376363,-516739,2944,end
376266,-515300,2946,end
376004,-514376,2935,end
377140,-522036,2940,end
375968,-513177,2940,end
375971,-513177,2940,end
376426,-518293,2942,end
376513,-516988,2943,end
376416,-515549,2945,end
378164,-522296,2928,end
378253,-522275,2928,end
378497,-521964,2927,end
377325,-513105,2927,end
377328,-513105,2927,end
378329,-522279,2928,end
377773,-515477,2932,end
378245,-521584,2924,end
378586,-521943,2927,end
377073,-512725,2924,end
376599,-510656,2925,end
376637,-510656,2925,end
376845,-511453,2926,end
377414,-513084,2927,end
376744,-511624,2927,end
376725,-511172,2927,end
376849,-511172,2927,end
377076,-512725,2924,end
377417,-513084,2927,end
376852,-511172,2927,end
376640,-510656,2925,end
378418,-522258,2928,end
377862,-515456,2932,end
377293,-513825,2931,end
376886,-513080,2928,end
377297,-513544,2932,end
377521,-515097,2929,end
377047,-513028,2930,end
377085,-513028,2930,end
376485,-521338,2945,end
376574,-521317,2945,end
376757,-522021,2942,end
376996,-522249,2941,end
376846,-522000,2942,end
375785,-512876,2929,end
375788,-512876,2929,end
376233,-515248,2934,end
375203,-511608,2928,end
375206,-511608,2928,end
375216,-511245,2928,end
375219,-511245,2928,end
375220,-510964,2929,end
375223,-510964,2929,end
375008,-510448,2927,end
375011,-510448,2927,end
374818,-511704,2937,end
374856,-511704,2937,end
374944,-512220,2939,end
375068,-512220,2939,end
374811,-511556,2936,end
374791,-510914,2937,end
374829,-510914,2937,end
375024,-512074,2938,end
375037,-511711,2938,end
374917,-511430,2939,end
374936,-511882,2939,end
375041,-511430,2939,end
374854,-511170,2934,end
375062,-511967,2935,end
375066,-511686,2936,end
375063,-511597,2934,end
375101,-511597,2934,end
375189,-512113,2936,end
375313,-512113,2936,end
375213,-511846,2933,end
375251,-511846,2933,end
376028,-514274,2935,end
376653,-521023,2944,end
376742,-521002,2944,end
376767,-521258,2941,end
376925,-521706,2941,end
377014,-521685,2941,end
376823,-521575,2937,end
376582,-520666,2939,end
376595,-520303,2939,end
376599,-520022,2940,end
377075,-521955,2940,end
377164,-521934,2940,end
376384,-515486,2935,end
376473,-515465,2935,end
375443,-511825,2929,end
375446,-511825,2929,end
375456,-511462,2929,end
375459,-511462,2929,end
375460,-511181,2930,end
375463,-511181,2930,end
375248,-510665,2928,end
375251,-510665,2928,end
376279,-513170,2931,end
376282,-513170,2931,end
376824,-516981,2934,end
376727,-515542,2936,end
375481,-512164,2944,end
375484,-512164,2944,end
375518,-514072,2945,end
376026,-515975,2947,end
375929,-514536,2949,end
375753,-512847,2941,end
375756,-512847,2941,end
376201,-515219,2946,end
375903,-513096,2940,end
375906,-513096,2940,end
376448,-516907,2943,end
376351,-515468,2945,end
376224,-515048,2934,end
376348,-515048,2934,end
376913,-516960,2934,end
376368,-513149,2931,end
376371,-513149,2931,end
376816,-515521,2936,end
375573,-511363,2928,end
375553,-510721,2929,end
375591,-510721,2929,end
375786,-511881,2930,end
375799,-511518,2930,end
375679,-511237,2931,end
375698,-511689,2931,end
375803,-511237,2931,end
375594,-510721,2929,end
375806,-511237,2931,end
376021,-513735,2933,end
376234,-514253,2935,end
376247,-513890,2935,end
376251,-513609,2936,end
376001,-513093,2934,end
376039,-513093,2934,end
373920,-509924,2930,end
373900,-509282,2931,end
373938,-509282,2931,end
374026,-509798,2933,end
374045,-510250,2933,end
374150,-509798,2933,end
374153,-509798,2933,end
373941,-509282,2931,end
375570,-512143,2944,end
375573,-512143,2944,end
375607,-514051,2945,end
376115,-515954,2947,end
376018,-514515,2949,end
375632,-514307,2942,end
375595,-512399,2941,end
375598,-512399,2941,end
376043,-514771,2946,end
375842,-512826,2941,end
375845,-512826,2941,end
376290,-515198,2946,end
375992,-513075,2940,end
375995,-513075,2940,end
376537,-516886,2943,end
376440,-515447,2945,end
375300,-513526,2945,end
375338,-513526,2945,end
375546,-514323,2946,end
375426,-514042,2947,end
375445,-514494,2947,end
375550,-514042,2947,end
374988,-510875,2943,end
374991,-510875,2943,end
375140,-513868,2946,end
375436,-513247,2948,end
375001,-510512,2943,end
375004,-510512,2943,end
375449,-512884,2948,end
375005,-510231,2944,end
375008,-510231,2944,end
375097,-512081,2941,end
375100,-512081,2941,end
375159,-511953,2941,end
375162,-511953,2941,end
375229,-511784,2941,end
375232,-511784,2941,end
374793,-509715,2942,end
374796,-509715,2942,end
375042,-512139,2945,end
375453,-512603,2949,end
375607,-514325,2946,end
375677,-514156,2946,end
375241,-512087,2947,end
375013,-511131,2940,end
375016,-511131,2940,end
375461,-513503,2945,end
375260,-511558,2940,end
375263,-511558,2940,end
375708,-513930,2945,end
375410,-511807,2939,end
375413,-511807,2939,end
375858,-514179,2944,end
374818,-509971,2939,end
375026,-510768,2940,end
375030,-510487,2941,end
375474,-513140,2945,end
375033,-510487,2941,end
375478,-512859,2946,end
374821,-509971,2939,end
375273,-511195,2940,end
375276,-511195,2940,end
375721,-513567,2945,end
375423,-511444,2939,end
375426,-511444,2939,end
375871,-513816,2944,end
375047,-511040,2938,end
375027,-510398,2939,end
375065,-510398,2939,end
375153,-510914,2941,end
375172,-511366,2941,end
375277,-510914,2941,end
375280,-510914,2941,end
375725,-513286,2946,end
375068,-510398,2939,end
375427,-511163,2940,end
375430,-511163,2940,end
375875,-513535,2945,end
375651,-512716,2937,end
375654,-512716,2937,end
376099,-515088,2942,end
375215,-510647,2938,end
375218,-510647,2938,end
375663,-513019,2943,end
377827,-514864,2922,end
378795,-522839,2928,end
378963,-522524,2927,end
377791,-513665,2927,end
377794,-513665,2927,end
378239,-516037,2932,end
375816,-512510,2932,end
376165,-512538,2932,end
376260,-512528,2932,end
376354,-512508,2932,end
375627,-512433,2933,end
375722,-512474,2933,end
376613,-514910,2937,end
375630,-512433,2933,end
