Crit0,Crit1,Crit2,end
2291447,-2619215,17377,end
2291444,-2619167,17377,end
2291442,-2619120,17377,end
2291541,-2619505,17378,end
2291846,-2620218,17379,end
2291780,-2619409,17375,end
2291777,-2619361,17375,end
2291775,-2619314,17375,end
2291874,-2619699,17376,end
2292179,-2620412,17377,end
2292039,-2619315,17373,end
2292036,-2619267,17373,end
2292034,-2619220,17373,end
2292133,-2619605,17374,end
2292438,-2620318,17375,end
2292396,-2619101,17371,end
2292393,-2619053,17371,end
2292391,-2619006,17371,end
2292490,-2619391,17372,end
2292795,-2620104,17373,end
2291149,-2617695,17367,end
2291146,-2617647,17367,end
2291144,-2617600,17367,end
2291243,-2617985,17368,end
2291548,-2618698,17369,end
2294389,-2623304,17363,end
2294301,-2623155,17362,end
2294295,-2623014,17362,end
2294292,-2622966,17362,end
2294290,-2622919,17362,end
2294694,-2624017,17364,end
2290889,-2617716,17368,end
2291293,-2618814,17370,end
2290988,-2618101,17369,end
2291033,-2618323,17369,end
2294134,-2623420,17364,end
2294439,-2624133,17365,end
2292661,-2621573,17380,end
2292659,-2621526,17380,end
2293063,-2622624,17382,end
2292994,-2621767,17378,end
2292992,-2621720,17378,end
2293091,-2622105,17379,end
2293396,-2622818,17380,end
2293655,-2622724,17378,end
2293610,-2621459,17374,end
2293608,-2621412,17374,end
2293707,-2621797,17375,end
2294012,-2622510,17376,end
2292130,-2620927,17380,end
2292127,-2620879,17380,end
2292125,-2620832,17380,end
2292224,-2621217,17381,end
2292529,-2621930,17382,end
2292460,-2621073,17378,end
2292458,-2621026,17378,end
2292557,-2621411,17379,end
2292862,-2622124,17380,end
2292816,-2621317,17377,end
2293121,-2622030,17378,end
2293079,-2620813,17374,end
2293076,-2620765,17374,end
2293074,-2620718,17374,end
2293173,-2621103,17375,end
2293478,-2621816,17376,end
2291000,-2618196,17369,end
2294146,-2623515,17364,end
2294451,-2624228,17365,end
2291014,-2618287,17369,end
2291492,-2619445,17377,end
2291489,-2619397,17377,end
2291487,-2619350,17377,end
2291586,-2619735,17378,end
2291891,-2620448,17379,end
2291825,-2619639,17375,end
2291822,-2619591,17375,end
2291820,-2619544,17375,end
2292224,-2620642,17377,end
2291919,-2619929,17376,end
2292084,-2619545,17373,end
2292081,-2619497,17373,end
2292079,-2619450,17373,end
2292178,-2619835,17374,end
2292441,-2619331,17371,end
2292438,-2619283,17371,end
2292436,-2619236,17371,end
2292535,-2619621,17372,end
2292840,-2620334,17373,end
2294160,-2623606,17364,end
2294063,-2623268,17363,end
2294061,-2623221,17363,end
2294465,-2624319,17365,end
2292715,-2621818,17380,end
2292709,-2621677,17380,end
2292706,-2621629,17380,end
2292704,-2621582,17380,end
2293108,-2622680,17382,end
2292270,-2621438,17381,end
2292575,-2622151,17382,end
2291631,-2619957,17378,end
2293558,-2625606,17380,end
2293900,-2625143,17377,end
2294205,-2625856,17378,end
2294732,-2625054,17373,end
2294644,-2624905,17372,end
2294638,-2624764,17372,end
2294635,-2624716,17372,end
2294633,-2624669,17372,end
2295037,-2625767,17374,end
2293037,-2621776,17378,end
2293136,-2622161,17379,end
2293441,-2622874,17380,end
2293700,-2622780,17378,end
2293664,-2621704,17374,end
2293658,-2621563,17374,end
2293655,-2621515,17374,end
2293653,-2621468,17374,end
2293752,-2621853,17375,end
2294057,-2622566,17376,end
2292908,-2622345,17380,end
2292862,-2621538,17377,end
2293167,-2622251,17378,end
2293219,-2621324,17375,end
2293524,-2622037,17376,end
2291964,-2620151,17376,end
2293891,-2625800,17378,end
2294233,-2625337,17375,end
2294145,-2625188,17374,end
2294139,-2625047,17374,end
2294136,-2624999,17374,end
2294134,-2624952,17374,end
2294538,-2626050,17376,end
2295065,-2625248,17371,end
2294977,-2625099,17370,end
2294971,-2624958,17370,end
2294968,-2624910,17370,end
2294966,-2624863,17370,end
2295370,-2625961,17372,end
2292223,-2620057,17374,end
2292580,-2619843,17372,end
2294150,-2625706,17376,end
2295324,-2625154,17369,end
2295236,-2625005,17368,end
2295230,-2624864,17368,end
2295227,-2624816,17368,end
2295225,-2624769,17368,end
2295629,-2625867,17370,end
2294114,-2624630,17372,end
2294108,-2624489,17372,end
2294105,-2624441,17372,end
2294103,-2624394,17372,end
2294202,-2624779,17373,end
2294507,-2625492,17374,end
2294755,-2624739,17370,end
2294752,-2624691,17370,end
2294750,-2624644,17370,end
2294849,-2625029,17371,end
2295154,-2625742,17372,end
2295681,-2624940,17367,end
2295593,-2624791,17366,end
2295587,-2624650,17366,end
2295584,-2624602,17366,end
2295582,-2624555,17366,end
2295986,-2625653,17368,end
2289371,-2616139,17364,end
2289368,-2616091,17364,end
2289366,-2616044,17364,end
2289381,-2616241,17364,end
2289378,-2616193,17364,end
2289376,-2616146,17364,end
2289389,-2616252,17364,end
2289416,-2616369,17364,end
2289413,-2616321,17364,end
2289411,-2616274,17364,end
2289423,-2616423,17364,end
2289421,-2616376,17364,end
2289812,-2616884,17367,end
2289857,-2617114,17367,end
2290450,-2618369,17371,end
2290455,-2618464,17371,end
2290452,-2618416,17371,end
2289817,-2616979,17367,end
2289814,-2616931,17367,end
2289862,-2617209,17367,end
2289859,-2617161,17367,end
2290195,-2618485,17372,end
2290207,-2618580,17372,end
2290221,-2618671,17372,end
2290793,-2620119,17381,end
2290197,-2618532,17372,end
2290209,-2618627,17372,end
2290223,-2618718,17372,end
2290804,-2620355,17381,end
2290798,-2620214,17381,end
2290795,-2620166,17381,end
2289557,-2617000,17368,end
2289602,-2617230,17368,end
2289559,-2617047,17368,end
2289569,-2617095,17368,end
2289571,-2617142,17368,end
2289583,-2617186,17368,end
2290155,-2618634,17377,end
2290200,-2618864,17377,end
2290838,-2620346,17380,end
2291104,-2618520,17371,end
2290747,-2618734,17373,end
2290488,-2618828,17375,end
2291149,-2618750,17371,end
2290792,-2618964,17373,end
2290533,-2619058,17375,end
2294295,-2624069,17366,end
2291109,-2618615,17371,end
2290752,-2618829,17373,end
2290493,-2618923,17375,end
2290160,-2618729,17377,end
2291106,-2618567,17371,end
2290749,-2618781,17373,end
2290490,-2618875,17375,end
2290157,-2618681,17377,end
2291154,-2618845,17371,end
2291151,-2618797,17371,end
2290797,-2619059,17373,end
2290205,-2618959,17377,end
2290794,-2619011,17373,end
2290202,-2618911,17377,end
2290843,-2620441,17380,end
2290840,-2620393,17380,end
2294297,-2624116,17366,end
2294306,-2624305,17366,end
2294300,-2624164,17366,end
2289911,-2617269,17368,end
2289465,-2616429,17365,end
2289475,-2616531,17365,end
2289488,-2616637,17365,end
2289510,-2616659,17365,end
2289520,-2616761,17365,end
2289533,-2616867,17365,end
2289555,-2616881,17365,end
2294394,-2624454,17367,end
2289656,-2617385,17369,end
2289701,-2617615,17369,end
2289746,-2617837,17369,end
2289668,-2617480,17369,end
2289713,-2617710,17369,end
2289682,-2617571,17369,end
2289727,-2617801,17369,end
2290892,-2620504,17382,end
2290254,-2619019,17378,end
2290299,-2619249,17378,end
2290344,-2619471,17378,end
2291203,-2618905,17372,end
2289961,-2618098,17370,end
2289973,-2618193,17370,end
2289987,-2618284,17370,end
2290559,-2619732,17379,end
2290006,-2618328,17370,end
2290604,-2619962,17379,end
2291197,-2621217,17383,end
2293229,-2621111,17374,end
2291610,-2618596,17366,end
2291620,-2618698,17366,end
2291633,-2618804,17366,end
2293348,-2621072,17373,end
2288201,-2615852,17359,end
2288990,-2618442,17372,end
2294067,-2622907,17358,end
2290972,-2617111,17362,end
2290982,-2617213,17362,end
2290995,-2617319,17362,end
2294163,-2622660,17357,end
2291017,-2617341,17362,end
2291655,-2618823,17365,end
2294173,-2622762,17357,end
2294186,-2622868,17357,end
2291299,-2617990,17366,end
2291344,-2618220,17366,end
2292591,-2619626,17370,end
2295782,-2625175,17365,end
2292636,-2619856,17370,end
2292681,-2620078,17370,end
2293808,-2622032,17373,end
2293853,-2622088,17373,end
2291418,-2617951,17365,end
2292710,-2619587,17369,end
2294609,-2623500,17360,end
2295901,-2625136,17364,end
2291463,-2618181,17365,end
2291508,-2618403,17365,end
2292755,-2619817,17369,end
2292800,-2620039,17369,end
2293927,-2621993,17372,end
2293393,-2621299,17372,end
2293972,-2622049,17372,end
2291685,-2619302,17375,end
2292634,-2619188,17369,end
2288120,-2615244,17359,end
2288130,-2615346,17359,end
2288143,-2615452,17359,end
2290772,-2616542,17363,end
2290782,-2616644,17363,end
2290795,-2616750,17363,end
2288240,-2615380,17358,end
2288359,-2615522,17358,end
2289485,-2616170,17363,end
2289604,-2616308,17362,end
2290891,-2616503,17362,end
2288250,-2615482,17358,end
2289495,-2616272,17363,end
2289508,-2616378,17363,end
2288369,-2615624,17358,end
2289614,-2616410,17362,end
2290901,-2616605,17362,end
2288382,-2615730,17358,end
2290914,-2616711,17362,end
2289931,-2617010,17366,end
2291218,-2617382,17366,end
2291337,-2617343,17365,end
2288170,-2615759,17360,end
2289242,-2618028,17370,end
2288909,-2617834,17372,end
2288290,-2615895,17359,end
2289029,-2617970,17371,end
2288409,-2616037,17359,end
2289148,-2618112,17371,end
2290822,-2617057,17364,end
2290941,-2617018,17363,end
2290274,-2618760,17376,end
2291561,-2619132,17376,end
2291680,-2619093,17375,end
2290866,-2618860,17372,end
2290607,-2618954,17374,end
2292510,-2619018,17370,end
2292153,-2619232,17372,end
2291894,-2619326,17374,end
2292629,-2618979,17369,end
2289942,-2617246,17366,end
2289936,-2617105,17366,end
2289933,-2617057,17366,end
2291305,-2617997,17366,end
2291248,-2617851,17366,end
2291229,-2617618,17366,end
2291223,-2617477,17366,end
2291220,-2617429,17366,end
2291424,-2617958,17365,end
2291367,-2617812,17365,end
2291348,-2617579,17365,end
2291342,-2617438,17365,end
2291339,-2617390,17365,end
2288122,-2615291,17359,end
2288207,-2615859,17359,end
2288125,-2615339,17359,end
2288135,-2615441,17359,end
2288132,-2615393,17359,end
2288154,-2615688,17359,end
2288148,-2615547,17359,end
2288145,-2615499,17359,end
2288172,-2615806,17360,end
2288911,-2617881,17372,end
2289244,-2618075,17370,end
2288181,-2615995,17360,end
2288175,-2615854,17360,end
2288996,-2618449,17372,end
2288939,-2618303,17372,end
2288920,-2618070,17372,end
2288914,-2617929,17372,end
2288245,-2615475,17358,end
2288242,-2615427,17358,end
2290777,-2616637,17363,end
2290774,-2616589,17363,end
2289487,-2616217,17363,end
2289490,-2616265,17363,end
2290978,-2617118,17362,end
2290896,-2616598,17362,end
2290893,-2616550,17362,end
2289606,-2616355,17362,end
2289609,-2616403,17362,end
2288364,-2615617,17358,end
2288361,-2615569,17358,end
2290787,-2616739,17363,end
2290784,-2616691,17363,end
2290806,-2616986,17363,end
2290800,-2616845,17363,end
2290797,-2616797,17363,end
2289500,-2616367,17363,end
2289497,-2616319,17363,end
2289513,-2616473,17363,end
2289510,-2616425,17363,end
2290988,-2617220,17362,end
2290906,-2616700,17362,end
2290903,-2616652,17362,end
2289616,-2616457,17362,end
2288374,-2615719,17358,end
2288371,-2615671,17358,end
2291001,-2617326,17362,end
2290925,-2616947,17362,end
2290919,-2616806,17362,end
2290916,-2616758,17362,end
2288393,-2615966,17358,end
2288387,-2615825,17358,end
2288384,-2615777,17358,end
2292713,-2619614,17369,end
2292637,-2619225,17369,end
2290824,-2617104,17364,end
2292512,-2619065,17370,end
2292155,-2619279,17372,end
2291896,-2619373,17374,end
2291563,-2619179,17376,end
2290833,-2617293,17364,end
2290827,-2617152,17364,end
2291591,-2619601,17376,end
2291572,-2619368,17376,end
2291566,-2619227,17376,end
2292597,-2619633,17370,end
2292540,-2619487,17370,end
2291905,-2619562,17374,end
2292521,-2619254,17370,end
2291899,-2619421,17374,end
2292158,-2619327,17372,end
2292515,-2619113,17370,end
2288292,-2615942,17359,end
2289031,-2618017,17371,end
2290943,-2617065,17363,end
2289150,-2618159,17371,end
2290276,-2618807,17376,end
