Crit0,Crit1,Crit2,end
2290493,-2615568,17364,end
2290520,-2615875,17365,end
2291259,-2617950,17377,end
2291592,-2618144,17375,end
2290529,-2616064,17365,end
2290523,-2615923,17365,end
2291344,-2618518,17377,end
2291287,-2618372,17377,end
2291268,-2618139,17377,end
2291262,-2617998,17377,end
2290593,-2615544,17363,end
2290590,-2615496,17363,end
2293125,-2616706,17368,end
2293122,-2616658,17368,end
2291835,-2616286,17368,end
2291838,-2616334,17368,end
2293326,-2617187,17367,end
2293244,-2616667,17367,end
2293241,-2616619,17367,end
2291954,-2616424,17367,end
2291957,-2616472,17367,end
2290712,-2615686,17363,end
2290709,-2615638,17363,end
2293135,-2616808,17368,end
2293132,-2616760,17368,end
2293154,-2617055,17368,end
2293148,-2616914,17368,end
2293145,-2616866,17368,end
2291848,-2616436,17368,end
2291845,-2616388,17368,end
2291861,-2616542,17368,end
2291858,-2616494,17368,end
2293336,-2617289,17367,end
2293254,-2616769,17367,end
2293251,-2616721,17367,end
2291964,-2616526,17367,end
2290722,-2615788,17363,end
2290719,-2615740,17363,end
2293349,-2617395,17367,end
2293273,-2617016,17367,end
2293267,-2616875,17367,end
2293264,-2616827,17367,end
2290741,-2616035,17363,end
2290735,-2615894,17363,end
2290732,-2615846,17363,end
2295061,-2619683,17374,end
2294985,-2619294,17374,end
2293172,-2617173,17369,end
2294860,-2619134,17375,end
2294503,-2619348,17377,end
2294244,-2619442,17379,end
2293911,-2619248,17381,end
2293181,-2617362,17369,end
2293175,-2617221,17369,end
2293939,-2619670,17381,end
2293920,-2619437,17381,end
2293914,-2619296,17381,end
2294945,-2619702,17375,end
2294888,-2619556,17375,end
2294253,-2619631,17379,end
2294869,-2619323,17375,end
2294247,-2619490,17379,end
2294506,-2619396,17377,end
2294863,-2619182,17375,end
2290640,-2616011,17364,end
2291379,-2618086,17376,end
2293291,-2617134,17368,end
2291498,-2618228,17376,end
2292624,-2618876,17381,end
2294030,-2619209,17380,end
2292957,-2619070,17379,end
2294979,-2619095,17374,end
2292960,-2619118,17379,end
2292633,-2619065,17381,end
2292627,-2618924,17381,end
2290643,-2616059,17364,end
2291382,-2618134,17376,end
2293300,-2617323,17368,end
2293294,-2617182,17368,end
2291507,-2618417,17376,end
2291501,-2618276,17376,end
2295064,-2619672,17373,end
2295007,-2619526,17373,end
2294988,-2619293,17373,end
