Crit0,Crit1,Crit2,end
2297017,-2631423,17344,end
2297020,-2631465,17344,end
2297035,-2631476,17344,end
2297038,-2631519,17344,end
2297092,-2631423,17344,end
2297170,-2632218,17345,end
2297170,-2632217,17345,end
2297314,-2632239,17345,end
2297397,-2632140,17345,end
2297397,-2632136,17345,end
2297092,-2631415,17344,end
2296992,-2631030,17343,end
2296993,-2631030,17343,end
2296995,-2631077,17343,end
2296998,-2631125,17343,end
2297004,-2631266,17343,end
2297397,-2632132,17345,end
2297397,-2632128,17345,end
2299194,-2632766,17353,end
2299195,-2632766,17353,end
2299197,-2632813,17353,end
2299200,-2632861,17353,end
2299206,-2633002,17353,end
2299225,-2633235,17353,end
2299219,-2633151,17354,end
2299222,-2633193,17354,end
2299237,-2633204,17354,end
2299240,-2633247,17354,end
2299294,-2633151,17354,end
2299372,-2633946,17355,end
2299372,-2633945,17355,end
2299516,-2633994,17355,end
2299516,-2633967,17355,end
2299599,-2633868,17355,end
2299599,-2633864,17355,end
2298201,-2632597,17351,end
2298202,-2632597,17351,end
2298204,-2632644,17351,end
2298207,-2632692,17351,end
2296104,-2628471,17369,end
2296105,-2628471,17369,end
2296107,-2628518,17369,end
2296110,-2628566,17369,end
2296116,-2628707,17369,end
2296135,-2628940,17369,end
2296129,-2628856,17370,end
2296132,-2628898,17370,end
2296147,-2628909,17370,end
2296150,-2628952,17370,end
2296204,-2628856,17370,end
2296282,-2629651,17371,end
2296282,-2629650,17371,end
2296426,-2629699,17371,end
2296426,-2629672,17371,end
2296509,-2629573,17371,end
2296509,-2629569,17371,end
2294917,-2628370,17370,end
2294817,-2627985,17369,end
2294818,-2627985,17369,end
2294820,-2628032,17369,end
2294823,-2628080,17369,end
2294829,-2628221,17369,end
2294995,-2629165,17371,end
2294995,-2629164,17371,end
2295139,-2629186,17371,end
2295222,-2629087,17371,end
2295222,-2629083,17371,end
2293617,-2627666,17365,end
2293602,-2627654,17364,end
2293614,-2627623,17365,end
2293599,-2627612,17365,end
2293596,-2627570,17365,end
2293671,-2627570,17365,end
2293583,-2627421,17364,end
2293577,-2627280,17364,end
2293574,-2627232,17364,end
2293571,-2627185,17364,end
2293572,-2627185,17364,end
2296545,-2629711,17370,end
2296545,-2629684,17370,end
2296628,-2629585,17370,end
2296628,-2629581,17370,end
2296269,-2628964,17369,end
2296254,-2628952,17368,end
2296266,-2628921,17369,end
2296251,-2628910,17369,end
2296248,-2628868,17369,end
2296323,-2628868,17369,end
2296235,-2628719,17368,end
2296229,-2628578,17368,end
2296226,-2628530,17368,end
2296223,-2628483,17368,end
2296224,-2628483,17368,end
2294936,-2628111,17368,end
2294948,-2628347,17368,end
2294942,-2628206,17368,end
2294939,-2628158,17368,end
2294937,-2628111,17368,end
2293737,-2627802,17364,end
2293734,-2627759,17364,end
2293719,-2627748,17364,end
2293716,-2627706,17364,end
2293791,-2627706,17364,end
2293703,-2627557,17363,end
2293697,-2627416,17363,end
2293694,-2627368,17363,end
2293691,-2627321,17363,end
2293692,-2627321,17363,end
2296664,-2629672,17369,end
2296664,-2629645,17369,end
2296747,-2629546,17369,end
2296747,-2629542,17369,end
2296388,-2628925,17368,end
2296373,-2628913,17367,end
2296385,-2628882,17368,end
2296370,-2628871,17368,end
2296367,-2628829,17368,end
2296442,-2628829,17368,end
2296354,-2628680,17367,end
2296348,-2628539,17367,end
2296345,-2628491,17367,end
2296342,-2628444,17367,end
2296343,-2628444,17367,end
2295055,-2628249,17367,end
2295061,-2628344,17367,end
2295058,-2628296,17367,end
2295056,-2628249,17367,end
2293856,-2627944,17364,end
2293841,-2627932,17363,end
2293853,-2627901,17364,end
2293838,-2627890,17364,end
2293835,-2627848,17364,end
2293910,-2627848,17364,end
2293822,-2627699,17363,end
2293816,-2627558,17363,end
2293813,-2627510,17363,end
2293810,-2627463,17363,end
2293811,-2627463,17363,end
2296788,-2632250,17348,end
2296788,-2632246,17348,end
2299672,-2633893,17354,end
2299755,-2633865,17354,end
2299598,-2633781,17354,end
2299672,-2633732,17354,end
2299672,-2633705,17354,end
2299528,-2633684,17354,end
2299528,-2633683,17354,end
2299755,-2633606,17354,end
2299755,-2633602,17354,end
2299435,-2633139,17352,end
2299438,-2633119,17352,end
2299432,-2633112,17352,end
2299399,-2633027,17353,end
2299396,-2632985,17353,end
2299381,-2632973,17352,end
2299393,-2632942,17353,end
2299378,-2632931,17353,end
2299375,-2632889,17353,end
2299450,-2632889,17353,end
2299359,-2632750,17352,end
2299362,-2632740,17352,end
2299356,-2632713,17352,end
2299356,-2632599,17352,end
2299353,-2632551,17352,end
2299350,-2632504,17352,end
2299351,-2632504,17352,end
2298357,-2632335,17350,end
2298363,-2632430,17350,end
2298360,-2632382,17350,end
2298358,-2632335,17350,end
2297154,-2632092,17340,end
2297151,-2632044,17340,end
2297148,-2631997,17340,end
2297149,-2631997,17340,end
2296665,-2629570,17370,end
2296508,-2629486,17370,end
2296582,-2629437,17370,end
