UG_1298 = 21602, Crit0_1298 = 237
UG_1299 = 20308, Crit0_1299 = 1099
UG_1300 = 20700, Crit0_1300 = 1032
UG_1301 = 2, Crit0_1301 = 4377
UG_1302 = 2, Crit0_1302 = 3097
UG_1303 = 1, Crit0_1303 = 1330
UG_1304 = 700, Crit0_1304 = 518
UG_1305 = 21, Crit0_1305 = 2004
UG_1306 = 2700, Crit0_1306 = 1935
UG_1307 = 500, Crit0_1307 = 782
UG_1308 = 3700, Crit0_1308 = 331
UG_1309 = 3, Crit0_1309 = 2298
UG_1310 = 3700, Crit0_1310 = 1181
UG_1311 = 3, Crit0_1311 = 1607
UG_1312 = 503, Crit0_1312 = 453
UG_1313 = 2, Crit0_1313 = 3982
UG_1314 = 3700, Crit0_1314 = 1224
UG_1315 = 34, Crit0_1315 = 686
UG_1316 = 501, Crit0_1316 = 163
UG_1317 = 503, Crit0_1317 = 152
UG_1318 = 500, Crit0_1318 = 370
UG_1319 = 602, Crit0_1319 = 3
UG_1320 = 503, Crit0_1320 = 804
UG_1321 = 502, Crit0_1321 = 1534
UG_1322 = 19700, Crit0_1322 = 1281
UG_1323 = 34700, Crit0_1323 = 975
UG_1324 = 21700, Crit0_1324 = 1849
UG_1325 = 21, Crit0_1325 = 587
UG_1326 = 35, Crit0_1326 = 3028
UG_1327 = 35, Crit0_1327 = 539
UG_1328 = 501, Crit0_1328 = 418
UG_1329 = 3, Crit0_1329 = 719
UG_1330 = 1, Crit0_1330 = 647
UG_1331 = 20, Crit0_1331 = 1294
UG_1332 = 21, Crit0_1332 = 314
UG_1333 = 3, Crit0_1333 = 366
UG_1334 = 20, Crit0_1334 = 684
UG_1335 = 20700, Crit0_1335 = 787
UG_1336 = 21700, Crit0_1336 = 334
UG_1337 = 35, Crit0_1337 = 6670
UG_1338 = 36, Crit0_1338 = 968
UG_1339 = 2, Crit0_1339 = 1000
UG_1340 = 36, Crit0_1340 = 2160
UG_1341 = 19700, Crit0_1341 = 2541
UG_1342 = 3, Crit0_1342 = 6257
UG_1343 = 1700, Crit0_1343 = 495
UG_1344 = 21, Crit0_1344 = 14853
UG_1345 = 2600, Crit0_1345 = 384
UG_1346 = 1700, Crit0_1346 = 224
UG_1347 = 2700, Crit0_1347 = 581
UG_1348 = 3700, Crit0_1348 = 1199
UG_1349 = 36305, Crit0_1349 = 1136
UG_1350 = 20700, Crit0_1350 = 540
UG_1351 = 501, Crit0_1351 = 21
UG_1352 = 800, Crit0_1352 = 0
UG_1353 = 802, Crit0_1353 = 0
UG_1354 = 802, Crit0_1354 = 0
UG_1355 = 802, Crit0_1355 = 0
UG_1356 = 802, Crit0_1356 = 0
UG_1357 = 802, Crit0_1357 = 0
UG_1358 = 802, Crit0_1358 = 0
UG_1359 = 800, Crit0_1359 = 0
UG_1360 = 800, Crit0_1360 = 0
UG_1361 = 802, Crit0_1361 = 0
UG_1362 = 802, Crit0_1362 = 0
UG_1363 = 800, Crit0_1363 = 0
UG_1364 = 801, Crit0_1364 = 0
UG_1365 = 801, Crit0_1365 = 0
UG_1366 = 800, Crit0_1366 = 0
UG_1367 = 800, Crit0_1367 = 0
UG_1368 = 800, Crit0_1368 = 0
UG_1369 = 800, Crit0_1369 = 0
UG_1370 = 802, Crit0_1370 = 0
UG_1371 = 800, Crit0_1371 = 0
UG_1372 = 801, Crit0_1372 = 0
UG_1373 = 801, Crit0_1373 = 0
UG_1374 = 801, Crit0_1374 = 0
UG_1375 = 801, Crit0_1375 = 0
UG_1376 = 802, Crit0_1376 = 0
UG_1377 = 802, Crit0_1377 = 0
UG_1378 = 802, Crit0_1378 = 0
UG_1379 = 802, Crit0_1379 = 0
UG_1380 = 802, Crit0_1380 = 0
UG_1381 = 36700, Crit0_1381 = 934
UG_1382 = 800, Crit0_1382 = 0
UG_1383 = 800, Crit0_1383 = 0
UG_1384 = 503, Crit0_1384 = 700
UG_1385 = 502, Crit0_1385 = 135
UG_1386 = 21, Crit0_1386 = 1630
UG_1387 = 20, Crit0_1387 = 533
UG_1388 = 21, Crit0_1388 = 595
UG_1389 = 21, Crit0_1389 = 568
UG_1390 = 21, Crit0_1390 = 729
UG_1391 = 19700, Crit0_1391 = 577
UG_1392 = 503, Crit0_1392 = 409
UG_1393 = 20, Crit0_1393 = 2105
UG_1394 = 30601, Crit0_1394 = 208
UG_1395 = 20, Crit0_1395 = 4878
UG_1396 = 34700, Crit0_1396 = 947
UG_1397 = 20, Crit0_1397 = 8632
UG_1398 = 20700, Crit0_1398 = 978
UG_1399 = 20700, Crit0_1399 = 3926
UG_1400 = 19700, Crit0_1400 = 4014
UG_1401 = 35700, Crit0_1401 = 1385
UG_1402 = 3, Crit0_1402 = 1919
UG_1403 = 502, Crit0_1403 = 151
UG_1404 = 21, Crit0_1404 = 157
UG_1405 = 500700, Crit0_1405 = 23
4067981
