Crit0,Crit1,Crit2,end
337122,-381157,2384,end
339247,-382543,2375,end
337516,-381604,2387,end
339641,-382990,2378,end
334005,-379633,2377,end
336599,-380767,2384,end
338724,-382153,2375,end
334258,-379629,2374,end
336852,-380763,2381,end
338977,-382149,2372,end
337170,-381261,2384,end
339295,-382647,2375,end
337116,-381434,2387,end
337162,-381550,2387,end
339191,-383056,2386,end
337677,-381615,2392,end
339523,-382933,2382,end
339802,-383001,2383,end
337160,-381698,2395,end
339285,-383084,2386,end
337771,-381643,2392,end
339617,-382961,2382,end
339896,-383029,2383,end
337379,-381531,2384,end
339504,-382917,2375,end
339367,-383265,2386,end
339461,-383293,2386,end
337853,-381824,2392,end
339978,-383210,2383,end
337947,-381852,2392,end
340072,-383238,2383,end
341637,-384994,2374,end
341689,-384844,2372,end
341968,-384912,2373,end
339564,-383245,2384,end
341783,-384872,2372,end
341731,-385022,2374,end
342062,-384940,2373,end
343590,-387294,2357,end
337956,-381776,2390,end
340081,-383162,2381,end
340333,-383466,2381,end
338209,-381772,2387,end
338527,-382270,2390,end
340454,-383471,2379,end
340055,-383090,2377,end
340334,-383158,2378,end
341625,-384833,2371,end
341798,-384491,2367,end
342300,-384789,2369,end
340652,-383656,2381,end
341904,-384901,2372,end
342077,-384559,2368,end
342248,-384939,2371,end
342579,-384857,2370,end
338050,-381804,2390,end
340175,-383190,2381,end
338302,-382108,2390,end
340427,-383494,2381,end
341719,-384861,2371,end
341998,-384929,2372,end
338303,-381800,2387,end
338621,-382298,2390,end
340548,-383499,2379,end
340149,-383118,2377,end
340428,-383186,2378,end
340467,-383616,2380,end
341892,-384519,2367,end
342394,-384817,2369,end
340746,-383684,2381,end
342171,-384587,2368,end
342342,-384967,2371,end
342673,-384885,2370,end
343699,-386941,2352,end
343870,-387321,2355,end
343922,-387171,2353,end
344201,-387239,2354,end
331906,-378779,2370,end
331058,-378499,2366,end
331795,-378667,2370,end
331883,-378708,2370,end
331971,-378752,2369,end
332916,-378815,2369,end
334389,-379801,2377,end
334899,-380004,2379,end
334477,-379842,2377,end
334565,-379886,2376,end
335510,-379949,2376,end
333468,-379189,2374,end
336062,-380323,2381,end
338187,-381709,2372,end
332508,-379052,2380,end
332596,-379093,2380,end
333629,-379200,2379,end
335612,-380389,2389,end
335102,-380186,2387,end
335190,-380227,2387,end
336223,-380334,2386,end
338069,-381652,2376,end
338348,-381720,2377,end
333805,-379409,2379,end
335788,-380598,2389,end
336399,-380543,2386,end
338524,-381929,2377,end
333908,-379361,2377,end
334160,-379665,2377,end
334161,-379357,2374,end
334479,-379855,2377,end
336325,-380504,2384,end
336578,-380500,2381,end
336896,-380998,2384,end
335891,-380550,2387,end
339000,-382190,2373,end
340846,-383508,2363,end
341125,-383576,2364,end
336413,-380507,2384,end
336666,-380503,2381,end
336984,-381001,2384,end
336502,-380512,2384,end
338627,-381898,2375,end
