Crit0,Crit1,Crit2,end
2808434,-2443012,20949,end
2808277,-2443079,20956,end
2807711,-2443005,20956,end
2806487,-2442003,20968,end
2806406,-2441993,20968,end
2804019,-2441917,20968,end
2803938,-2441882,20968,end
2803859,-2441847,20968,end
2802654,-2441805,20968,end
2805282,-2441961,20968,end
2805201,-2441951,20968,end
2802733,-2441840,20968,end
2808423,-2443246,20956,end
2806633,-2442170,20968,end
2806552,-2442160,20968,end
2804139,-2441950,20965,end
2801592,-2441804,20965,end
2799055,-2441532,20959,end
2798975,-2441493,20959,end
2803996,-2441732,20963,end
2803915,-2441722,20963,end
2801447,-2441611,20963,end
2801368,-2441576,20963,end
2799074,-2441532,20959,end
2798994,-2441493,20959,end
2804015,-2441732,20963,end
2803934,-2441722,20963,end
2801466,-2441611,20963,end
2801387,-2441576,20963,end
2804274,-2441789,20963,end
2799253,-2441550,20959,end
2804193,-2441779,20963,end
2801806,-2441703,20963,end
2801725,-2441668,20963,end
2801646,-2441633,20963,end
2812554,-2445593,20938,end
2811354,-2445552,20937,end
2811988,-2445519,20938,end
2810604,-2444517,20950,end
2810764,-2444517,20950,end
2810683,-2444507,20950,end
2813250,-2446236,20937,end
2812684,-2446162,20937,end
2811300,-2445160,20949,end
2811460,-2445160,20949,end
2811379,-2445150,20949,end
2812674,-2445748,20937,end
2810402,-2444246,20937,end
2810424,-2444246,20937,end
2808725,-2443962,20949,end
2808531,-2443160,20949,end
2808553,-2443160,20949,end
2808804,-2443952,20949,end
2810803,-2444662,20949,end
2808612,-2443170,20949,end
2808634,-2443170,20949,end
2808885,-2443962,20949,end
2810884,-2444672,20949,end
2810394,-2444721,20957,end
2809828,-2444647,20957,end
2808444,-2443645,20969,end
2808604,-2443645,20969,end
2808523,-2443635,20969,end
2811090,-2445364,20956,end
2809300,-2444288,20968,end
2810514,-2444876,20956,end
2808643,-2443790,20968,end
2808724,-2443800,20968,end
2810672,-2444741,20957,end
2809599,-2444588,20957,end
2810526,-2444574,20957,end
2807371,-2443456,20969,end
2807531,-2443456,20969,end
2807450,-2443446,20969,end
2809960,-2444500,20957,end
2808722,-2443665,20969,end
2807649,-2443512,20969,end
2808576,-2443498,20969,end
2808801,-2443655,20969,end
2808655,-2443488,20969,end
2808736,-2443498,20969,end
2808882,-2443665,20969,end
2811222,-2445217,20956,end
2809272,-2444141,20968,end
2809432,-2444141,20968,end
2809351,-2444131,20968,end
2808374,-2443227,20956,end
2808396,-2443227,20956,end
2810646,-2444729,20956,end
2806697,-2442943,20968,end
2806503,-2442141,20968,end
2806525,-2442141,20968,end
2806776,-2442933,20968,end
2808775,-2443643,20968,end
2806584,-2442151,20968,end
2806606,-2442151,20968,end
2806857,-2442943,20968,end
2808856,-2443653,20968,end
2811368,-2445384,20956,end
2809578,-2444308,20968,end
2809497,-2444298,20968,end
2808520,-2443394,20956,end
2810792,-2444896,20956,end
2808542,-2443394,20956,end
2808921,-2443810,20968,end
2806922,-2443100,20968,end
2806649,-2442308,20968,end
2806671,-2442308,20968,end
2809002,-2443820,20968,end
2807003,-2443110,20968,end
2806730,-2442318,20968,end
2806752,-2442318,20968,end
2804371,-2441937,20963,end
2804290,-2441927,20963,end
2804393,-2441937,20963,end
2804312,-2441927,20963,end
2813221,-2446238,20938,end
2812655,-2446164,20938,end
2811271,-2445162,20950,end
2811431,-2445162,20950,end
2811350,-2445152,20950,end
2810396,-2444083,20938,end
2809830,-2444009,20938,end
2808446,-2443007,20950,end
2808606,-2443007,20950,end
2808525,-2442997,20950,end
2810419,-2444083,20937,end
2809853,-2444009,20937,end
2808629,-2443007,20949,end
2808548,-2442997,20949,end
2812668,-2445578,20938,end
2812102,-2445504,20938,end
2810718,-2444502,20950,end
2810878,-2444502,20950,end
2810797,-2444492,20950,end
2813364,-2446221,20937,end
2812798,-2446147,20937,end
2811414,-2445145,20949,end
2811574,-2445145,20949,end
2811493,-2445135,20949,end
2812788,-2445733,20937,end
2810516,-2444231,20937,end
2810538,-2444231,20937,end
2810917,-2444647,20949,end
2808645,-2443145,20949,end
2808667,-2443145,20949,end
2810998,-2444657,20949,end
2808726,-2443155,20949,end
2808748,-2443155,20949,end
2812952,-2446182,20939,end
2811002,-2445106,20951,end
2811162,-2445106,20951,end
2811081,-2445096,20951,end
2813095,-2446165,20938,end
2812399,-2445522,20939,end
2810127,-2444027,20939,end
2810150,-2444027,20938,end
2809561,-2443953,20939,end
2808177,-2442951,20951,end
2808337,-2442951,20951,end
2808256,-2442941,20951,end
2809584,-2443953,20938,end
2808360,-2442951,20950,end
2808279,-2442941,20950,end
2811833,-2445448,20939,end
2810449,-2444446,20951,end
2810609,-2444446,20951,end
2810528,-2444436,20951,end
2811145,-2445089,20950,end
2811305,-2445089,20950,end
2811224,-2445079,20950,end
2811756,-2444862,20941,end
2809496,-2443817,20941,end
2809578,-2442034,20941,end
2809601,-2442034,20940,end
2809639,-2443971,20940,end
2809698,-2442182,20940,end
2809720,-2442182,20940,end
2809852,-2442984,20941,end
2809971,-2442974,20940,end
2811850,-2443529,20941,end
2811900,-2444832,20940,end
2811970,-2443684,20940,end
2812403,-2444189,20941,end
2812546,-2444172,20940,end
2811796,-2444489,20942,end
2809536,-2443444,20942,end
2809618,-2441661,20942,end
2809641,-2441661,20941,end
2809738,-2441809,20941,end
2809760,-2441809,20941,end
2809892,-2442611,20942,end
2810011,-2442601,20941,end
2811890,-2443156,20942,end
2812010,-2443311,20941,end
2812443,-2443816,20942,end
2812586,-2443799,20941,end
2808930,-2441618,20938,end
2809000,-2441615,20938,end
2808932,-2441288,20938,end
2808897,-2441218,20938,end
2808863,-2441149,20938,end
