Crit0,Crit1,Crit2,end
2808795,-2440084,20986,end
2808071,-2439131,20983,end
2809845,-2439451,20941,end
2809290,-2438951,20957,end
2808540,-2438439,20953,end
2808621,-2438449,20953,end
2809371,-2438961,20957,end
2809868,-2439451,20940,end
2808563,-2438439,20952,end
2809313,-2438951,20956,end
2808644,-2438449,20952,end
2809394,-2438961,20956,end
2812117,-2440946,20941,end
2812867,-2441458,20945,end
2810812,-2439934,20953,end
2811562,-2440446,20957,end
2810893,-2439944,20953,end
2811643,-2440456,20957,end
2813036,-2443511,20952,end
2812767,-2443455,20953,end
2812258,-2441089,20956,end
2813117,-2443521,20952,end
2812848,-2443465,20953,end
2812339,-2441099,20956,end
2809513,-2439109,20956,end
2811763,-2440611,20956,end
2806983,-2437679,20964,end
2807064,-2437689,20964,end
2807093,-2437758,20964,end
2807128,-2437828,20964,end
2807006,-2437679,20963,end
2807087,-2437689,20963,end
2807116,-2437758,20963,end
2807151,-2437828,20963,end
2809255,-2439174,20964,end
2807125,-2437827,20963,end
2809336,-2439184,20964,end
2809400,-2439323,20964,end
2807206,-2437837,20963,end
2807235,-2437906,20963,end
2809456,-2439339,20963,end
2807733,-2438191,20968,end
2807814,-2438201,20968,end
2807823,-2438402,20968,end
2807756,-2438191,20967,end
2810005,-2439686,20968,end
2810701,-2440329,20967,end
2807875,-2438339,20967,end
2810125,-2439841,20967,end
2807837,-2438201,20967,end
2809875,-2439724,20969,end
2810086,-2439696,20968,end
2810095,-2439897,20968,end
2810782,-2440339,20967,end
2810791,-2440540,20967,end
2807985,-2438728,20966,end
2807956,-2438349,20967,end
2807965,-2438550,20967,end
2810206,-2439851,20967,end
2810215,-2440052,20967,end
2810839,-2440439,20964,end
2805768,-2438150,20988,end
2805849,-2438160,20988,end
2805914,-2438317,20988,end
2805995,-2438327,20988,end
2806004,-2438528,20988,end
2805979,-2438122,20987,end
2806060,-2438132,20987,end
2806125,-2438289,20987,end
2806215,-2438500,20987,end
2806206,-2438299,20987,end
2806244,-2438879,20986,end
2806235,-2438678,20986,end
2808901,-2441256,20983,end
2811008,-2442492,20971,end
2809597,-2441899,20982,end
2809451,-2441732,20982,end
2808875,-2441244,20982,end
2809021,-2441411,20982,end
2811235,-2442669,20971,end
2811089,-2442502,20971,end
2808982,-2441266,20983,end
2809678,-2441909,20982,end
2809102,-2441421,20982,end
2808836,-2441099,20983,end
2809532,-2441742,20982,end
2808956,-2441254,20982,end
2808991,-2441467,20983,end
2809687,-2442110,20982,end
2809111,-2441622,20982,end
2806512,-2437420,20972,end
2807262,-2437932,20976,end
2806057,-2437890,20976,end
2806593,-2437430,20972,end
2807343,-2437942,20976,end
2806138,-2437900,20976,end
2805575,-2437210,20988,end
2805494,-2437200,20988,end
2802947,-2437054,20988,end
2802197,-2436542,20984,end
2804825,-2436698,20984,end
2804744,-2436688,20984,end
2804854,-2436767,20984,end
2804889,-2436837,20984,end
2802337,-2436985,20988,end
2801587,-2436473,20984,end
2804884,-2437131,20988,end
2802416,-2437020,20988,end
2804965,-2437141,20988,end
2804134,-2436619,20984,end
2801666,-2436508,20984,end
2804215,-2436629,20984,end
2803158,-2437026,20987,end
2802443,-2437009,20987,end
2800855,-2436280,20980,end
2801066,-2436330,20980,end
2800962,-2436307,20980,end
2801693,-2436497,20983,end
2802408,-2436514,20983,end
2803741,-2436506,20979,end
2803822,-2436516,20979,end
2803851,-2436585,20979,end
2798462,-2436197,20976,end
2803402,-2436426,20980,end
2803483,-2436436,20980,end
2803717,-2436533,20980,end
2803613,-2436476,20980,end
2803509,-2436453,20980,end
2801145,-2436365,20980,end
2803694,-2436486,20980,end
2803590,-2436463,20980,end
2803746,-2436602,20980,end
2803723,-2436555,20980,end
2805705,-2437172,20987,end
2804990,-2437155,20987,end
2805071,-2437165,20987,end
2805786,-2437182,20987,end
2803237,-2437061,20987,end
2804955,-2436660,20983,end
2804240,-2436643,20983,end
2802487,-2436549,20983,end
2804321,-2436653,20983,end
2805036,-2436670,20983,end
2805065,-2436739,20983,end
2805100,-2436809,20983,end
2801953,-2436984,20987,end
2801238,-2436967,20987,end
2801132,-2436943,20988,end
2799757,-2436265,20980,end
2799650,-2436238,20980,end
2800488,-2436455,20983,end
2801203,-2436472,20983,end
2800382,-2436431,20984,end
2800070,-2436942,20985,end
2799320,-2436430,20981,end
2798722,-2436089,20974,end
2798594,-2436059,20975,end
2798490,-2436036,20975,end
2798383,-2436009,20975,end
2799936,-2436243,20978,end
2799221,-2436226,20978,end
2799115,-2436202,20979,end
2793445,-2435921,20970,end
2793338,-2435894,20970,end
2798981,-2436146,20974,end
2798853,-2436116,20975,end
2798749,-2436093,20975,end
2798642,-2436066,20975,end
2804500,-2437130,20987,end
2803785,-2437113,20987,end
2803679,-2437089,20988,end
2801211,-2436978,20988,end
2803866,-2437123,20987,end
2803760,-2437099,20988,end
2805721,-2437377,20988,end
2805640,-2437367,20988,end
2805932,-2437349,20987,end
2805851,-2437339,20987,end
2805941,-2437550,20987,end
2805730,-2437578,20988,end
2797364,-2436182,20976,end
2797257,-2436155,20976,end
2802304,-2436411,20980,end
2802197,-2436384,20980,end
2803035,-2436601,20983,end
2803750,-2436618,20983,end
2802929,-2436577,20984,end
2800461,-2436466,20984,end
2802385,-2436421,20980,end
2802278,-2436394,20980,end
2803116,-2436611,20983,end
2803010,-2436587,20984,end
2804890,-2436855,20984,end
2804971,-2436865,20984,end
2805000,-2436934,20984,end
2805035,-2437004,20984,end
2801662,-2436348,20979,end
2799194,-2436237,20979,end
2801743,-2436358,20979,end
2795990,-2435926,20971,end
2791102,-2435884,20967,end
2790945,-2435811,20966,end
2796329,-2436006,20970,end
2791284,-2435891,20965,end
2796097,-2435953,20971,end
2791052,-2435838,20966,end
2796201,-2435976,20971,end
2791156,-2435861,20966,end
2800930,-2436155,20975,end
2801011,-2436165,20975,end
2801141,-2436205,20975,end
2801037,-2436182,20975,end
2802483,-2436389,20978,end
2801768,-2436372,20978,end
2800015,-2436278,20978,end
2801849,-2436382,20978,end
2801118,-2436192,20975,end
2802564,-2436399,20978,end
2801350,-2436245,20974,end
2801222,-2436215,20975,end
2796249,-2435983,20971,end
2791204,-2435868,20966,end
2805101,-2436827,20983,end
2805182,-2436837,20983,end
2801528,-2436292,20974,end
2801400,-2436262,20975,end
2801296,-2436239,20975,end
2801189,-2436212,20975,end
2798932,-2436151,20975,end
2801609,-2436302,20974,end
2801504,-2436319,20975,end
2801481,-2436272,20975,end
2801377,-2436249,20975,end
2801270,-2436222,20975,end
2805211,-2436906,20983,end
2805970,-2437929,20986,end
2805246,-2436976,20983,end
2801510,-2436341,20975,end
2809182,-2441676,20983,end
2810820,-2442446,20972,end
2809263,-2441686,20983,end
2809409,-2441853,20983,end
2806535,-2437420,20971,end
2807285,-2437932,20975,end
2806080,-2437890,20975,end
2806616,-2437430,20971,end
2807366,-2437942,20975,end
2806161,-2437900,20975,end
2806762,-2437597,20971,end
2807512,-2438109,20975,end
2803181,-2437026,20986,end
2802466,-2437009,20986,end
2802360,-2436985,20987,end
2805728,-2437172,20986,end
2805013,-2437155,20986,end
2804907,-2437131,20987,end
2803260,-2437061,20986,end
2805809,-2437182,20986,end
2805094,-2437165,20986,end
2804988,-2437141,20987,end
2801976,-2436984,20986,end
2801261,-2436967,20986,end
2801155,-2436943,20987,end
2804523,-2437130,20986,end
2803808,-2437113,20986,end
2803702,-2437089,20987,end
2803889,-2437123,20986,end
2803783,-2437099,20987,end
2805874,-2437339,20986,end
2805955,-2437349,20986,end
2805964,-2437550,20986,end
2801610,-2436473,20983,end
2801089,-2436330,20979,end
2800985,-2436307,20979,end
2800878,-2436280,20979,end
2802431,-2436514,20982,end
2801716,-2436497,20982,end
2803845,-2436516,20978,end
2803764,-2436506,20978,end
2803506,-2436436,20979,end
2803425,-2436426,20979,end
2803613,-2436463,20979,end
2803532,-2436453,20979,end
2803717,-2436486,20979,end
2803636,-2436476,20979,end
2804238,-2436629,20983,end
2804157,-2436619,20983,end
2804344,-2436653,20982,end
2804263,-2436643,20982,end
2805059,-2436670,20982,end
2804978,-2436660,20982,end
2802510,-2436549,20982,end
2803874,-2436585,20978,end
2805088,-2436739,20982,end
2805123,-2436809,20982,end
2803033,-2436587,20983,end
2802952,-2436577,20983,end
2800405,-2436431,20983,end
2799780,-2436265,20979,end
2799673,-2436238,20979,end
2801226,-2436472,20982,end
2800511,-2436455,20982,end
2802301,-2436394,20979,end
2802220,-2436384,20979,end
2802327,-2436411,20979,end
2803773,-2436618,20982,end
2803058,-2436601,20982,end
2802408,-2436421,20979,end
2803139,-2436611,20982,end
2798745,-2436089,20973,end
2799004,-2436146,20973,end
2799119,-2436202,20978,end
2798387,-2436009,20974,end
2793342,-2435894,20969,end
