Crit0,Crit1,Crit2,end
2290989,-2624841,99984,end
2290989,-2624841,99989,end
2290397,-2624741,100001,end
2290397,-2624741,100008,end
2290397,-2624741,100013,end
2291346,-2624636,100707,end
2291346,-2624636,100837,end
2291346,-2624627,99963,end
2291346,-2624627,99971,end
2291346,-2624627,99976,end
2289987,-2623538,100044,end
2289987,-2623538,100048,end
2289987,-2623538,100050,end
2290000,-2623493,100050,end
2290000,-2623493,100052,end
2289974,-2623480,100046,end
2289974,-2623480,100047,end
2289825,-2623293,100068,end
2289825,-2623293,100071,end
2289825,-2623293,100073,end
2289811,-2623202,100068,end
2289811,-2623202,100072,end
2289811,-2623202,100073,end
2289744,-2623176,100052,end
2289744,-2623176,100056,end
2289744,-2623176,100058,end
2289799,-2623107,100076,end
2289799,-2623107,100077,end
2289730,-2623084,100052,end
2289730,-2623084,100056,end
2289730,-2623084,100058,end
2289718,-2622991,100052,end
2289718,-2622991,100057,end
2289718,-2622991,100058,end
2290054,-2622991,100052,end
2290054,-2622991,100057,end
2290054,-2622991,100058,end
2289645,-2622688,100012,end
2289645,-2622688,100014,end
2289645,-2622688,100023,end
2289658,-2622666,100015,end
2289658,-2622666,100016,end
2289658,-2622666,100024,end
2289633,-2622609,100015,end
2289633,-2622609,100021,end
2289631,-2622359,100012,end
2289631,-2622359,100014,end
2289631,-2622359,100021,end
2289618,-2622253,100009,end
2289618,-2622253,100012,end
2289618,-2622253,100020,end
2289605,-2622151,100012,end
2289605,-2622151,100017,end
2289608,-2622151,100010,end
2289608,-2622151,100012,end
2289608,-2622151,100017,end
2291413,-2627980,100096,end
2291413,-2627980,100097,end
2291458,-2627904,100090,end
2291458,-2627904,100093,end
2291458,-2627904,100097,end
2291503,-2627960,100093,end
2291503,-2627960,100095,end
2291953,-2630886,100028,end
2293432,-2631061,101077,end
2293432,-2631052,99986,end
2293432,-2631052,99999,end
2293432,-2631047,99986,end
2293432,-2631047,99989,end
2293432,-2631047,99999,end
2294180,-2633363,99849,end
2294180,-2633363,99861,end
2294537,-2633300,99853,end
2294537,-2633300,99867,end
2294180,-2633071,99873,end
2294180,-2633071,99884,end
2294180,-2633012,99881,end
2294180,-2633012,99887,end
2294180,-2633012,99892,end
2294537,-2632807,100610,end
2294537,-2632807,100690,end
2294537,-2632807,100740,end
2294537,-2632798,99866,end
2294537,-2632798,99874,end
2294537,-2632798,99879,end
2292836,-2630859,99915,end
2292836,-2630859,99917,end
2292836,-2630859,99926,end
2292849,-2630837,99918,end
2292849,-2630837,99919,end
2292849,-2630837,99927,end
2292824,-2630780,99917,end
2292824,-2630780,99918,end
2292824,-2630780,99924,end
2292822,-2630530,99915,end
2292822,-2630530,99917,end
2292822,-2630530,99924,end
2292809,-2630424,99912,end
2292809,-2630424,99915,end
2292809,-2630424,99923,end
2292796,-2630322,99913,end
2292796,-2630322,99915,end
2292796,-2630322,99920,end
2292799,-2630322,99913,end
2292799,-2630322,99915,end
2292799,-2630322,99920,end
2292824,-2630780,99933,end
2294537,-2632807,100755,end
2294537,-2632798,99881,end
2294537,-2632798,99889,end
2294537,-2632798,99894,end
2292836,-2630859,99932,end
2292836,-2630859,99941,end
2292849,-2630837,99933,end
2292849,-2630837,99934,end
2292849,-2630837,99942,end
2292824,-2630780,99939,end
2292822,-2630530,99930,end
2292822,-2630530,99932,end
2292822,-2630530,99939,end
2292809,-2630424,99927,end
2292809,-2630424,99930,end
2292809,-2630424,99938,end
2292796,-2630322,99930,end
2292796,-2630322,99935,end
2292799,-2630322,99928,end
2292799,-2630322,99930,end
2292799,-2630322,99935,end
2291569,-2627718,99959,end
2291569,-2627718,99960,end
2291614,-2627642,99953,end
2291614,-2627642,99956,end
2291614,-2627642,99960,end
2291659,-2627698,99952,end
2291659,-2627698,99956,end
2291659,-2627698,99958,end
2293588,-2630799,100810,end
2293588,-2630799,100940,end
2293588,-2630790,99849,end
2293588,-2630790,99862,end
2293588,-2630785,99849,end
2293588,-2630785,99852,end
2293588,-2630785,99862,end
2291569,-2627726,100011,end
2291569,-2627726,100022,end
2291569,-2627718,99973,end
2292161,-2627674,99969,end
2292161,-2627674,99981,end
2291902,-2627644,99961,end
2291902,-2627644,99978,end
2292518,-2627611,99973,end
2291902,-2627611,99997,end
2291902,-2627611,100014,end
2292518,-2627611,99982,end
2292518,-2627611,99987,end
2291902,-2627417,100009,end
2291902,-2627417,100020,end
2291902,-2627417,100025,end
2292161,-2627382,99993,end
2292161,-2627382,100004,end
2292161,-2627323,100001,end
2292161,-2627323,100007,end
2292161,-2627323,100012,end
