Crit0,Crit1,Crit2,end
2287404,-2619416,100124,end
2287394,-2619314,100121,end
2288069,-2622372,101000,end
2288235,-2622870,101056,end
2288094,-2622429,101003,end
2288067,-2622122,101000,end
2288054,-2622016,100999,end
2288044,-2621914,100996,end
2288650,-2621491,100918,end
2288695,-2621577,100915,end
2289177,-2622026,100940,end
2289223,-2622247,100937,end
2289711,-2622720,100937,end
2289756,-2622776,100935,end
2291685,-2625877,101917,end
2291685,-2625863,100839,end
2290398,-2625682,101917,end
2292335,-2628463,101795,end
2289300,-2624091,101793,end
2289345,-2624177,101790,end
2289827,-2624626,101815,end
2289873,-2624847,101812,end
2290361,-2625320,101812,end
2290406,-2625376,101810,end
2292335,-2628477,102792,end
2288650,-2621482,100057,end
2287103,-2619962,100158,end
2288695,-2621568,100054,end
2289177,-2622017,100079,end
2289223,-2622238,100076,end
2289711,-2622711,100076,end
2289756,-2622767,100074,end
2291685,-2625868,101056,end
2291685,-2625854,99978,end
2287148,-2620048,100155,end
2287464,-2619999,100124,end
2289972,-2623850,101101,end
2287439,-2619541,100120,end
2287485,-2619762,100117,end
2287973,-2620235,100117,end
2288018,-2620291,100115,end
2289947,-2623392,101097,end
2290138,-2624348,101157,end
2287449,-2619643,100123,end
2287495,-2619864,100120,end
2289957,-2623494,101100,end
2290150,-2624443,101153,end
2287489,-2620056,100127,end
2289997,-2623907,101104,end
2287462,-2619749,100124,end
2287508,-2619970,100121,end
2289970,-2623600,101101,end
2290164,-2624534,101153,end
2290406,-2625367,100949,end
2292335,-2628468,101931,end
2288114,-2622599,100999,end
2290622,-2626450,101976,end
2288089,-2622141,100995,end
2288135,-2622362,100992,end
2288623,-2622835,100992,end
2288668,-2622891,100990,end
2290597,-2625992,101972,end
2287753,-2622562,101033,end
2287798,-2622648,101030,end
2290788,-2626948,102032,end
2288099,-2622243,100998,end
2288145,-2622464,100995,end
2290607,-2626094,101975,end
2287810,-2622743,101026,end
2290800,-2627043,102028,end
2288139,-2622656,101002,end
2290647,-2626507,101979,end
2288112,-2622349,100999,end
2288158,-2622570,100996,end
2290620,-2626200,101976,end
2290814,-2627134,102028,end
2282962,-2621105,101052,end
2283081,-2621231,101050,end
2283200,-2621369,101049,end
2284249,-2621591,101052,end
2284368,-2621603,101050,end
2284487,-2621564,101049,end
2285137,-2624164,101924,end
2283007,-2621335,101054,end
2283126,-2621461,101052,end
2284294,-2621821,101054,end
2284413,-2621833,101052,end
2284532,-2621794,101051,end
2285182,-2624394,101926,end
2285775,-2625649,101952,end
2284577,-2622016,101049,end
2285227,-2624616,101924,end
2285293,-2625341,101929,end
2285338,-2625427,101926,end
2285820,-2625876,101951,end
2285027,-2626004,102035,end
2285146,-2626146,102035,end
2286153,-2626668,102056,end
2286272,-2626794,102054,end
2286391,-2626932,102053,end
2287440,-2627154,102056,end
2287559,-2627166,102054,end
2287678,-2627127,102053,end
2288328,-2629727,102928,end
2285425,-2619031,100892,end
2283687,-2616546,100072,end
