ID_UG	ID_Vertice	XX_v	YY_v	Concelho
720	26621	-17980.1494	159821.0789	Penafiel
720	26622	-18030.0786	159714.5829	Penafiel
720	26623	-17980.1494	159709.9536	Penafiel
720	26624	-17953.6139	159727.9822	Penafiel
720	26625	-17921.6521	159693.5863	Penafiel
720	26626	-17933.6473	159449.2386	Penafiel
720	26627	-17975.5854	159470.5952	Penafiel
720	26628	-18015.5609	159515.5378	Penafiel
720	26629	-18059.7558	159539.2364	Penafiel
720	26630	-18061.5101	159540.6483	Penafiel
720	26631	-18095.9681	159585.1692	Penafiel
720	26632	-18107.6047	159624.3625	Penafiel
720	26633	-18076.8372	159632.6246	Penafiel
720	26634	-18070.4872	159705.6497	Penafiel
720	26635	-18078.4247	159743.7498	Penafiel
720	26636	-18146.3507	159713.864	Penafiel
720	26637	-18177.608	159714.5494	Penafiel
720	26638	-18177.9206	159731.4256	Penafiel
720	26639	-18166.7523	159742.0423	Penafiel
720	26640	-18152.203	159755.8731	Penafiel
720	26641	-18117.9977	159772.9775	Penafiel
720	26642	-18107.1767	159774.3738	Penafiel
720	26643	-18088.8385	159776.74	Penafiel
720	26644	-18078.6426	159778.0556	Penafiel
720	26645	-18071.5783999999	159778.9671	Penafiel
720	26646	-18069.6514	159779.2157	Penafiel
720	26647	-18068.7851	159779.3275	Penafiel
720	26648	-18043.385	159811.0776	Penafiel
720	26649	-18021.7814	159851.1986	Penafiel
720	26650	-17997.3474	159903.1528	Penafiel
720	26651	-18057.6763	159937.2861	Penafiel
720	26652	-18115.4163	159968.7656	Penafiel
720	26653	-18060.3692	159968.1103	Penafiel
720	26654	-18007.1228	159967.4764	Penafiel
720	26655	-18007.0946	159967.4839	Penafiel
720	26656	-18006.4613	159967.4764	Penafiel
720	26657	-17947.9208	159983.1278	Penafiel
720	26658	-17919.4561	160059.0967	Penafiel
720	26659	-17880.6957	160116.6338	Penafiel
720	26660	-17880.5881	160116.7115	Penafiel
720	26661	-17880.5031	160116.7112	Penafiel
720	26662	-17879.8273	160116.7091	Penafiel
720	26663	-17878.2598	160116.7041	Penafiel
720	26664	-17874.9744	160116.6936	Penafiel
720	26665	-17830.427	160116.5517	Penafiel
720	26666	-17822.4645	160116.5275	Penafiel
720	26667	-17797.5087	160116.4469	Penafiel
720	26668	-17784.4699	160115.4945	Penafiel
720	26669	-17740.3931	160112.2404	Penafiel
720	26670	-17719.0285	160110.6478	Penafiel
720	26671	-17703.6964	160100.677	Penafiel
720	26672	-17667.3335	160077.0239	Penafiel
720	26673	-17631.0788	160067.1224	Penafiel
720	26674	-17611.0036	160061.6397	Penafiel
720	26675	-17609.971	160061.3463	Penafiel
720	26676	-17609.7579	160061.2883	Penafiel
720	26677	-17609.7579	160061.2326	Penafiel
720	26678	-17541.1281	160042.7494	Penafiel
720	26679	-17485.7848	160045.2959	Penafiel
720	26680	-17404.756	160036.0355	Penafiel
720	26681	-17404.16	160036.1165	Penafiel
720	26682	-17405.6839	160033.7921	Penafiel
720	26683	-17429.0381	159998.0548	Penafiel
720	26684	-17430.8018	159995.3506	Penafiel
720	26685	-17432.5011	159992.7472	Penafiel
720	26686	-17450.2927	159964.9885	Penafiel
720	26687	-17462.497	159905.3751	Penafiel
720	26688	-17386.7599	159891.1538	Penafiel
720	26689	-17335.4968	159861.0573	Penafiel
720	26690	-17290.4293	159817.4539	Penafiel
720	26691	-17318.4367	159779.2533	Penafiel
720	26692	-17360.6096	159786.448	Penafiel
720	26693	-17426.9567	159757.2454	Penafiel
720	26694	-17427.7494	159757.2445	Penafiel
720	26695	-17576.6476	159756.9053	Penafiel
720	26696	-17644.0772	159729.6756	Penafiel
720	26697	-17805.5982	159804.0538	Penafiel
721	26698	-16967.7963	160249.2932	Penafiel
721	26699	-16968.1696	160249.1723	Penafiel
721	26700	-17011.768	160261.7084	Penafiel
721	26701	-17048.8646	160288.6589	Penafiel
721	26702	-17049.1988	160288.9017	Penafiel
721	26703	-17055.1173	160351.042	Penafiel
721	26704	-17093.5915	160381.389	Penafiel
721	26705	-17044.1405	160403.7806	Penafiel
721	26706	-17036.2466	160360.928	Penafiel
721	26707	-17004.5596	160320.517	Penafiel
721	26708	-16917.297	160304.7131	Penafiel
721	26709	-16878.9337	160278.0712	Penafiel
721	26710	-16967.7963	160249.2932	Penafiel
722	26711	-18848.7542	156826.1197	Penafiel
722	26712	-18787.8778	156873.3727	Penafiel
722	26713	-18754.8048	156902.477	Penafiel
722	26714	-18727.0235	156940.8416	Penafiel
722	26715	-18692.3498	156952.6333	Penafiel
722	26716	-18677.3539	156941.2579	Penafiel
722	26717	-18605.3234	156892.7731	Penafiel
722	26718	-18588.0166	156850.0034	Penafiel
722	26719	-18681.1818	156816.0302	Penafiel
722	26720	-18741.8741	156787.5037	Penafiel
722	26721	-18789.1387	156772.0093	Penafiel
722	26722	-18842.6135	156800.346	Penafiel
722	26723	-18848.7542	156826.1197	Penafiel
723	26724	-17953.508	159727.8764	Penafiel
723	26725	-17952.0443	159728.8401	Penafiel
723	26726	-17923.2639	159747.7891	Penafiel
723	26727	-17895.418	159752.8105	Penafiel
723	26728	-17826.4262	159765.2516	Penafiel
723	26729	-17823.8179	159770.1287	Penafiel
723	26730	-17812.9187	159790.5083	Penafiel
723	26731	-17805.5485	159804.2893	Penafiel
723	26732	-17805.5982	159804.0538	Penafiel
723	26733	-17805.5226	159804.019	Penafiel
723	26734	-17802.1046	159802.4451	Penafiel
723	26735	-17700.1183	159755.4818	Penafiel
723	26736	-17644.2002	159729.7322	Penafiel
723	26737	-17644.0772	159729.6756	Penafiel
723	26738	-17642.8888	159730.1555	Penafiel
723	26739	-17617.3913	159740.452	Penafiel
723	26740	-17616.3937	159740.8549	Penafiel
723	26741	-17614.8691	159741.4705	Penafiel
723	26742	-17576.6476	159756.9053	Penafiel
723	26743	-17576.2653	159756.9062	Penafiel
723	26744	-17568.7826	159756.9232	Penafiel
723	26745	-17426.9567	159757.2454	Penafiel
723	26746	-17426.1346	159757.6072	Penafiel
723	26747	-17411.3209	159764.1275	Penafiel
723	26748	-17376.7132	159779.36	Penafiel
723	26749	-17360.7496	159786.3864	Penafiel
723	26750	-17360.6096	159786.448	Penafiel
723	26751	-17339.5606	159782.857	Penafiel
723	26752	-17318.4367	159779.2533	Penafiel
723	26753	-17318.381	159779.3293	Penafiel
723	26754	-17317.7076	159780.2477	Penafiel
723	26755	-17308.2255	159793.1807	Penafiel
723	26756	-17290.4481	159817.4283	Penafiel
723	26757	-17290.3115	159817.2963	Penafiel
723	26758	-17289.9415	159816.7087	Penafiel
723	26759	-17281.3022	159802.9905	Penafiel
723	26760	-17258.0941	159766.1383	Penafiel
723	26761	-17257.8855	159765.8071	Penafiel
723	26762	-17258.2318	159765.8029	Penafiel
723	26763	-17258.3702	159765.4889	Penafiel
723	26764	-17258.513	159765.1647	Penafiel
723	26765	-17287.1192	159700.2444	Penafiel
723	26766	-17283.6847	159694.2266	Penafiel
723	26767	-17258.4724	159650.0514	Penafiel
723	26768	-17256.4507	159646.509	Penafiel
723	26769	-17257.023	159646.6369	Penafiel
723	26770	-17262.304	159644.2332	Penafiel
723	26771	-17297.768	159628.0913	Penafiel
723	26772	-17319.0661	159618.3972	Penafiel
723	26773	-17326.0779	159615.2057	Penafiel
723	26774	-17367.4488	159596.3752	Penafiel
723	26775	-17367.8052	159596.2546	Penafiel
723	26776	-17367.8515	159596.2389	Penafiel
723	26777	-17369.5736	159596.8393	Penafiel
723	26778	-17384.0007	159601.8689	Penafiel
723	26779	-17438.7881	159620.969	Penafiel
723	26780	-17438.8627	159620.995	Penafiel
723	26781	-17439.0985	159620.9937	Penafiel
723	26782	-17495.0286	159620.6887	Penafiel
723	26783	-17522.3959	159620.5394	Penafiel
723	26784	-17522.9458	159620.4716	Penafiel
723	26785	-17529.5105	159619.6617	Penafiel
723	26786	-17602.9754	159610.5989	Penafiel
723	26787	-17578.3061	159568.4558	Penafiel
723	26788	-17578.4795	159568.2759	Penafiel
723	26789	-17582.1852	159564.4303	Penafiel
723	26790	-17613.2689	159532.1734	Penafiel
723	26791	-17614.1216	159532.3077	Penafiel
723	26792	-17677.2675	159539.7363	Penafiel
723	26793	-17677.268	159539.7308	Penafiel
723	26794	-17677.2742	159539.6645	Penafiel
723	26795	-17678.0604	159540.3797	Penafiel
723	26796	-17690.5147	159551.7069	Penafiel
723	26797	-17736.6136	159593.6336	Penafiel
723	26798	-17737.8444	159602.7692	Penafiel
723	26799	-17745.3332	159661.6593	Penafiel
723	26800	-17745.6711	159661.7611	Penafiel
723	26801	-17748.0272	159662.4401	Penafiel
723	26802	-17748.195	159662.4872	Penafiel
723	26803	-17750.2752	159663.0711	Penafiel
723	26804	-17750.822	159663.2246	Penafiel
723	26805	-17751.149	159663.3163	Penafiel
723	26806	-17753.2246	159663.899	Penafiel
723	26807	-17769.2937	159668.3986	Penafiel
723	26808	-17820.1683	159682.641	Penafiel
723	26809	-17854.2377	159733.7043	Penafiel
723	26810	-17921.7322	159693.6724	Penafiel
723	26811	-17953.508	159727.8764	Penafiel
724	26812	-19158.5758	156528.7877	Penafiel
724	26813	-19135.293	156567.817	Penafiel
724	26814	-19121.0054	156604.3295	Penafiel
724	26815	-19128.9429	156664.6547	Penafiel
724	26816	-19100.3679	156717.0423	Penafiel
724	26817	-19067.0303	156771.0174	Penafiel
724	26818	-19029.4528	156804.7787	Penafiel
724	26819	-18984.5359	156775.651	Penafiel
724	26820	-18948.9176	156751.6893	Penafiel
724	26821	-18942.6915	156698.7565	Penafiel
724	26822	-18961.2757	156644.0392	Penafiel
724	26823	-18995.1286	156597.2634	Penafiel
724	26824	-19035.2276	156562.0379	Penafiel
724	26825	-19014.5469	156511.3577	Penafiel
724	26826	-19066.7001	156467.5887	Penafiel
724	26827	-19097.0279	156437.1728	Penafiel
724	26828	-19133.8772	156466.0326	Penafiel
724	26829	-19176.5587999999	156429.0058	Penafiel
724	26830	-19180.9481	156482.9026	Penafiel
724	26831	-19158.5758	156528.7877	Penafiel
725	26832	-18777.3139	157228.4248	Penafiel
725	26833	-18780.0829	157226.0548	Penafiel
725	26834	-18837.6041	157176.8229	Penafiel
725	26835	-18916.6306	157168.9466	Penafiel
725	26836	-18958.6858	157113.6226	Penafiel
725	26837	-18958.7292	157113.5655	Penafiel
725	26838	-18952.3029	157068.6299	Penafiel
725	26839	-18952.2214	157068.2933	Penafiel
725	26840	-18997.2001	157072.9844	Penafiel
725	26841	-19016.8871	157075.0377	Penafiel
725	26842	-19069.9036	157071.5201	Penafiel
725	26843	-19056.0928	157041.0241	Penafiel
725	26844	-19048.8839	157025.1058	Penafiel
725	26845	-19050.5001	157022.1558	Penafiel
725	26846	-19062.6899	156999.9062	Penafiel
725	26847	-19067.3651	156991.3728	Penafiel
725	26848	-19069.9164	156986.716	Penafiel
725	26849	-19070.2554	156988.6242	Penafiel
725	26850	-19078.5816	157035.4943	Penafiel
725	26851	-19106.0983	157063.011	Penafiel
725	26852	-19106.0983	157098.9944	Penafiel
725	26853	-19116.6817	157177.3112	Penafiel
725	26854	-19135.7317	157221.7613	Penafiel
725	26855	-19165.3651	157266.2114	Penafiel
725	26856	-19178.6407	157318.6899	Penafiel
725	26857	-19180.7756	157326.6375	Penafiel
725	26858	-19195.9363	157344.8673	Penafiel
725	26859	-19177.68	157409.1612	Penafiel
725	26860	-19128.6573	157339.5841	Penafiel
725	26861	-18941.6028	157428.8669	Penafiel
725	26862	-18889.2152	157452.6794	Penafiel
725	26863	-18845.111	157420.3217	Penafiel
725	26864	-18808.1176	157435.6345	Penafiel
725	26865	-18762.1329	157399.0425	Penafiel
725	26866	-18762.0405	157398.7827	Penafiel
725	26867	-18762.5711	157398.6145	Penafiel
725	26868	-18729.5709	157307.1689	Penafiel
725	26869	-18720.3338	157281.5723	Penafiel
725	26870	-18720.135	157281.0215	Penafiel
725	26871	-18719.3067	157278.7262	Penafiel
725	26872	-18719.155	157278.3056	Penafiel
725	26873	-18719.1357	157278.2522	Penafiel
725	26874	-18719.1261	157278.2256	Penafiel
725	26875	-18719.1353	157278.2194	Penafiel
725	26876	-18777.3139	157228.4248	Penafiel
726	26877	-17196.1754	156183.1137	Penafiel
726	26878	-17135.9962999999	156167.9394	Penafiel
726	26879	-17134.0038	156168.4763	Penafiel
726	26880	-17064.1292	156077.4533	Penafiel
726	26881	-17060.2621	156072.4158	Penafiel
726	26882	-17062.038	156071.8795	Penafiel
726	26883	-17070.706	156069.2621	Penafiel
726	26884	-17095.7602	156061.6966	Penafiel
726	26885	-17125.2803	156052.7826	Penafiel
726	26886	-17147.3732	156033.1495	Penafiel
726	26887	-17163.3751	156018.9293	Penafiel
726	26888	-17166.7605	156015.9208	Penafiel
726	26889	-17170.4001	156012.6865	Penafiel
726	26890	-17170.452	156012.6403	Penafiel
726	26891	-17170.7022	156012.418	Penafiel
726	26892	-17171.1203	156013.136	Penafiel
726	26893	-17195.3232	156050.4416	Penafiel
726	26894	-17199.0849	156056.2398	Penafiel
726	26895	-17269.0846	156072.3852	Penafiel
726	26896	-17323.7542	156069.5406	Penafiel
726	26897	-17351.5992	156036.0455	Penafiel
726	26898	-17373.6747	155992.5969	Penafiel
726	26899	-17342.3573	155940.4242	Penafiel
726	26900	-17376.3375	155890.7599	Penafiel
726	26901	-17311.4738	155875.3277	Penafiel
726	26902	-17274.46	155853.6903	Penafiel
726	26903	-17221.2827	155836.6375	Penafiel
726	26904	-17175.4651	155830.6713	Penafiel
726	26905	-17129.7323	155812.9751	Penafiel
726	26906	-17089.3291	155759.8445	Penafiel
726	26907	-17144.2874	155702.3598	Penafiel
726	26908	-17177.2258	155730.669	Penafiel
726	26909	-17245.1553	155734.1466	Penafiel
726	26910	-17292.1746	155715.6728	Penafiel
726	26911	-17331.375	155694.2233	Penafiel
726	26912	-17368.7398	155670.1935	Penafiel
726	26913	-17412.0188	155657.2693	Penafiel
726	26914	-17443.9742	155624.5132	Penafiel
726	26915	-17460.341	155607.7364	Penafiel
726	26916	-17504.3447	155564.9138	Penafiel
726	26917	-17516.2044	155514.1986	Penafiel
726	26918	-17584.2017	155481.1484	Penafiel
726	26919	-17608.3976	155430.6304	Penafiel
726	26920	-17614.3891	155387.3361	Penafiel
726	26921	-17684.1862	155390.1323	Penafiel
726	26922	-17684.2555	155390.1033	Penafiel
726	26923	-17684.98	155390.1323	Penafiel
726	26924	-17733.9438	155369.3015	Penafiel
726	26925	-17763.9543	155440.763	Penafiel
726	26926	-17776.8486	155495.6134	Penafiel
726	26927	-17780.1633	155548.096	Penafiel
726	26928	-17757.4833	155609.5297	Penafiel
726	26929	-17744.4381	155659.8491	Penafiel
726	26930	-17717.2341	155709.346	Penafiel
726	26931	-17700.8227	155751.7075	Penafiel
726	26932	-17642.1241	155822.8604	Penafiel
726	26933	-17603.7842	155877.2588	Penafiel
726	26934	-17571.1698	155912.0941	Penafiel
726	26935	-17525.1997	155941.2402	Penafiel
726	26936	-17566.1997	155993.0937	Penafiel
726	26937	-17516.1418	156005.0334	Penafiel
726	26938	-17472.3933	155983.8054	Penafiel
726	26939	-17433.846	156005.7301	Penafiel
726	26940	-17406.9807	156042.3497	Penafiel
726	26941	-17442.8972	156104.1751	Penafiel
726	26942	-17443.1227	156150.093	Penafiel
726	26943	-17502.9811	156177.5718	Penafiel
726	26944	-17550.911	156242.0986	Penafiel
726	26945	-17495.4637	156247.1095	Penafiel
726	26946	-17437.1578	156264.6008	Penafiel
726	26947	-17391.5308	156277.8408	Penafiel
726	26948	-17347.6592	156252.525	Penafiel
726	26949	-17272.6711	156188.7297	Penafiel
726	26950	-17196.1754	156183.1137	Penafiel
728	26951	-15814.5865	164026.4071	Penafiel
728	26952	-15841.6314	164131.8372	Penafiel
728	26953	-15811.998	164140.3039	Penafiel
728	26954	-15725.2145	164174.1706	Penafiel
728	26955	-15621.0705	164206.8328	Penafiel
728	26956	-15540.7158	164133.8987	Penafiel
728	26957	-15514.4983	164107.5628	Penafiel
728	26958	-15472.379	164052.4025	Penafiel
728	26959	-15427.8498	164024.427	Penafiel
728	26960	-15396.0667	163936.4494	Penafiel
728	26961	-15355.0135	163897.799	Penafiel
728	26962	-15277.354	163886.4622	Penafiel
728	26963	-15221.2012	163865.1421	Penafiel
728	26964	-15174.4245	163823.4935	Penafiel
728	26965	-15226.1929	163771.1593	Penafiel
728	26966	-15271.4625	163726.602	Penafiel
728	26967	-15338.4379	163755.9437	Penafiel
728	26968	-15412.3774	163768.6013	Penafiel
728	26969	-15457.4295	163776.6817	Penafiel
728	26970	-15509.0121	163786.2222	Penafiel
728	26971	-15527.1861	163742.0926	Penafiel
728	26972	-15568.375	163703.4596	Penafiel
728	26973	-15638.7924	163740.8494	Penafiel
728	26974	-15655.9981	163798.8292	Penafiel
728	26975	-15657.0549	163870.669	Penafiel
728	26976	-15687.2919	163900.333	Penafiel
728	26977	-15744.2265	163926.3113	Penafiel
728	26978	-15777.2886	163980.3725	Penafiel
728	26979	-15814.5865	164026.4071	Penafiel
729	26980	-14346.6312	164387.4539	Penafiel
729	26981	-14345.5728	164334.5371	Penafiel
729	26982	-14375.2062	164286.912	Penafiel
729	26983	-14434.4647	164304.5409	Penafiel
729	26984	-14481.4314	164321.8308	Penafiel
729	26985	-14545.1799	164351.7017	Penafiel
729	26986	-14501.6935	164413.3286	Penafiel
729	26987	-14443.3614	164404.503	Penafiel
729	26988	-14371.8787	164427.2573	Penafiel
729	26989	-14406.9625	164454.1607	Penafiel
729	26990	-14458.1817	164467.1715	Penafiel
729	26991	-14419.3771	164526.5521	Penafiel
729	26992	-14379.7227	164556.4751	Penafiel
729	26993	-14326.9751	164532.5737	Penafiel
729	26994	-14347.6895	164443.5456	Penafiel
729	26995	-14346.6312	164387.4539	Penafiel
730	26996	-23984.1424	158720.3738	Paredes
730	26997	-23961.2779	158695.8521	Paredes
730	26998	-23960.5743	158695.9488	Paredes
730	26999	-23960.4841	158695.8521	Paredes
730	27000	-23880.3861	158706.9709	Paredes
730	27001	-23832.1686	158663.4339	Paredes
730	27002	-23867.8882	158629.2196	Paredes
730	27003	-23984.8873	158578.3006	Paredes
730	27004	-24117.3681	158519.6243	Paredes
730	27005	-24155.2224	158490.6623	Paredes
730	27006	-24174.3242	158468.7859	Paredes
730	27007	-24177.7471	158515.1148	Paredes
730	27008	-24179.07	158560.0941	Paredes
730	27009	-24179.07	158599.7817	Paredes
730	27010	-24187.6172	158648.0499	Paredes
730	27011	-24143.2404	158657.5208	Paredes
730	27012	-24088.4244	158669.1002	Paredes
730	27013	-23984.1424	158720.3738	Paredes
731	27014	-23836.0811	159553.8182	Paredes
731	27015	-23817.0311	159522.0681	Paredes
731	27016	-23805.3894	159501.9597	Paredes
731	27017	-23887.9396	159457.5096	Paredes
731	27018	-23942.973	159440.5763	Paredes
731	27019	-23972.6088	159479.9168	Paredes
731	27020	-23921.9379	159499.802	Paredes
731	27021	-23930.2009	159546.0413	Paredes
731	27022	-23940.5404	159597.5935	Paredes
731	27023	-23881.5896	159644.835	Paredes
731	27024	-23836.0811	159553.8182	Paredes
732	27025	-15245.4821	164022.6412	Penafiel
732	27026	-15232.0828	163956.0758	Penafiel
732	27027	-15192.2984	163897.3902	Penafiel
732	27028	-15139.084	163876.992	Penafiel
732	27029	-15086.8594	163845.4795	Penafiel
732	27030	-15031.2132	163831.3587	Penafiel
732	27031	-14956.4913	163817.8198	Penafiel
732	27032	-14908.0569	163821.9238	Penafiel
732	27033	-14892.0352	163766.2568	Penafiel
732	27034	-14916.3058	163714.7477	Penafiel
732	27035	-14944.7076	163652.3693	Penafiel
732	27036	-14971.5842	163573.598	Penafiel
732	27037	-14994.2615	163534.4656	Penafiel
732	27038	-15033.7344	163489.7134	Penafiel
732	27039	-15057.8219	163449.5088	Penafiel
732	27040	-15088.2683	163391.8598	Penafiel
732	27041	-15146.9673	163367.9168	Penafiel
732	27042	-15199.3667	163389.6023	Penafiel
732	27043	-15227.0192	163440.9819	Penafiel
732	27044	-15241.1681	163481.8758	Penafiel
732	27045	-15273.2466	163510.2299	Penafiel
732	27046	-15317.0002	163518.8054	Penafiel
732	27047	-15383.8876	163529.2523	Penafiel
732	27048	-15338.2811	163571.7222	Penafiel
732	27049	-15316.6472	163620.0006	Penafiel
732	27050	-15312.2188	163690.0528	Penafiel
732	27051	-15338.4379	163755.9437	Penafiel
732	27052	-15271.4625	163726.602	Penafiel
732	27053	-15226.1929	163771.1593	Penafiel
732	27054	-15174.4245	163823.4935	Penafiel
732	27055	-15221.2012	163865.1421	Penafiel
732	27056	-15277.354	163886.4622	Penafiel
732	27057	-15355.0135	163897.799	Penafiel
732	27058	-15396.0667	163936.4494	Penafiel
732	27059	-15427.8498	164024.427	Penafiel
732	27060	-15472.379	164052.4025	Penafiel
732	27061	-15514.4983	164107.5628	Penafiel
732	27062	-15540.7158	164133.8987	Penafiel
732	27063	-15621.0705	164206.8328	Penafiel
732	27064	-15511.5931	164242.548	Penafiel
732	27065	-15461.5549	164258.8721	Penafiel
732	27066	-15388.3574	164225.0479	Penafiel
732	27067	-15347.3469	164190.652	Penafiel
732	27068	-15332.7947	164154.9331	Penafiel
732	27069	-15307.6593	164132.4435	Penafiel
732	27070	-15294.4301	164105.9851	Penafiel
732	27071	-15311.628	164078.2038	Penafiel
732	27072	-15285.1697	164058.36	Penafiel
732	27073	-15267.9717	164023.9641	Penafiel
732	27074	-15245.4821	164022.6412	Penafiel
732	27075	-15379.248	164019.0149	Penafiel
732	27076	-15333.6035	163972.9619	Penafiel
732	27077	-15288.8479	163989.4973	Penafiel
732	27078	-15333.2652	164031.6893	Penafiel
732	27079	-15379.248	164019.0149	Penafiel
733	27080	-14565.9971	164515.7284	Penafiel
733	27081	-14509.5055	164465.7658	Penafiel
733	27082	-14458.1817	164467.1715	Penafiel
733	27083	-14501.6935	164413.3286	Penafiel
733	27084	-14545.1799	164351.7017	Penafiel
733	27085	-14602.2631	164367.7025	Penafiel
733	27086	-14666.1172	164392.3557	Penafiel
733	27087	-14726.0848	164345.7702	Penafiel
733	27088	-14699.7364	164275.2059	Penafiel
733	27089	-14654.1343	164302.3578	Penafiel
733	27090	-14651.862	164230.4552	Penafiel
733	27091	-14706.5537	164180.9641	Penafiel
733	27092	-14754.5259	164196.4752	Penafiel
733	27093	-14812.8992	164227.3725	Penafiel
733	27094	-14834.2552	164237.2771	Penafiel
733	27095	-14868.9338	164253.3606	Penafiel
733	27096	-14898.2061	164292.2414	Penafiel
733	27097	-14908.7552	164341.0596	Penafiel
733	27098	-14843.8619	164361.8337	Penafiel
733	27099	-14876.7867	164506.058	Penafiel
733	27100	-14817.5199	164588.6081	Penafiel
733	27101	-14767.8991	164630.9366	Penafiel
733	27102	-14685.4925	164701.2327	Penafiel
733	27103	-14657.9758	164656.7826	Penafiel
733	27104	-14611.4091	164584.8158	Penafiel
733	27105	-14565.9971	164515.7284	Penafiel
734	27106	-15039.9275	164503.3642	Penafiel
734	27107	-14997.6691	164456.8119	Penafiel
734	27108	-14935.292	164413.3044	Penafiel
734	27109	-14908.7552	164341.0596	Penafiel
734	27110	-14977.2385	164369.9274	Penafiel
734	27111	-15055.0532	164414.1632	Penafiel
734	27112	-15097.437	164461.7866	Penafiel
734	27113	-15101.817	164515.4628	Penafiel
734	27114	-15039.9275	164503.3642	Penafiel
736	27115	-24503.7584	160320.3557	Paredes
736	27116	-24566.7602	160422.2257	Paredes
736	27117	-24578.0084	160436.6042	Paredes
736	27118	-24578.0152	160436.6042	Paredes
736	27119	-24578.8309	160437.5972	Paredes
736	27120	-24580.4455	160439.5688	Paredes
736	27121	-24593.7382	160455.8248	Paredes
736	27122	-24601.2996	160465.0737	Paredes
736	27123	-24601.1937	160465.7087	Paredes
736	27124	-24574.3792	160468.5488	Paredes
736	27125	-24501.1184	160476.4014	Paredes
736	27126	-24478.2706	160482.5786	Paredes
736	27127	-24419.9696	160506.9869	Paredes
736	27128	-24380.4689	160538.8395	Paredes
736	27129	-24380.8941	160537.513	Paredes
736	27130	-24379.7413	160538.4426	Paredes
736	27131	-24402.1385	160458.5186	Paredes
736	27132	-24412.7218	160416.1851	Paredes
736	27133	-24366.8827	160391.182	Paredes
736	27134	-24299.1492	160384.832	Paredes
736	27135	-24254.6991	160408.1154	Paredes
736	27136	-24210.249	160458.9155	Paredes
736	27137	-24209.5864	160457.7976	Paredes
736	27138	-24209.5433	160457.7214	Paredes
736	27139	-24209.4475	160457.5592	Paredes
736	27140	-24205.9363	160451.6114	Paredes
736	27141	-24182.7323	160412.3487	Paredes
736	27142	-24183.3705	160402.3358	Paredes
736	27143	-24189.0823	160312.8652	Paredes
736	27144	-24217.3038	160256.301	Paredes
736	27145	-24290.2636	160236.1124	Paredes
736	27146	-24350.526	160224.806	Paredes
736	27147	-24352.2389	160224.485	Paredes
736	27148	-24354.2377	160225.7084	Paredes
736	27149	-24410.6815	160260.2685	Paredes
736	27150	-24417.8725	160264.6694	Paredes
736	27151	-24427.2205	160270.0941	Paredes
736	27152	-24434.3741	160274.2399	Paredes
736	27153	-24468.997	160294.3139	Paredes
736	27154	-24484.3534	160305.8322	Paredes
736	27155	-24493.4188	160312.6391	Paredes
736	27156	-24496.7979	160315.1702	Paredes
736	27157	-24503.7584	160320.3557	Paredes
737	27158	-24381.3328	161399.1366	Paredes
737	27159	-24383.2869	161455.8939	Paredes
737	27160	-24400.8109	161514.6976	Paredes
737	27161	-24349.3515	161475.4867	Paredes
737	27162	-24310.4184	161493.3656	Paredes
737	27163	-24268.7675	161524.6623	Paredes
737	27164	-24240.7235	161571.1404	Paredes
737	27165	-24227.6596	161618.3778	Paredes
737	27166	-24132.6819	161581.6594	Paredes
737	27167	-24163.5783	161442.4965	Paredes
737	27168	-24053.6154	161323.8666	Paredes
737	27169	-24089.5988	161218.033	Paredes
737	27170	-24134.0489	161114.3162	Paredes
737	27171	-24235.6491	161076.2161	Paredes
737	27172	-24274.2653	161107.0989	Paredes
737	27173	-24313.896	161192.0622	Paredes
737	27174	-24355.3133	161265.2195	Paredes
737	27175	-24368.7719	161315.0739	Paredes
737	27176	-24381.3328	161399.1366	Paredes
738	27177	-15153.9118	164057.606	Penafiel
738	27178	-15098.8784	164059.7226	Penafiel
738	27179	-15054.4283	164080.8894	Penafiel
738	27180	-15005.7448	164085.1227	Penafiel
738	27181	-14965.5281	164112.6394	Penafiel
738	27182	-14921.078	164116.8728	Penafiel
738	27183	-14872.3945999999	164138.0395	Penafiel
738	27184	-14855.4612	164174.0229	Penafiel
738	27185	-14834.2552	164237.2771	Penafiel
738	27186	-14812.8992	164227.3725	Penafiel
738	27187	-14754.5259	164196.4752	Penafiel
738	27188	-14706.5537	164180.9641	Penafiel
738	27189	-14651.862	164230.4552	Penafiel
738	27190	-14654.1343	164302.3578	Penafiel
738	27191	-14699.7364	164275.2059	Penafiel
738	27192	-14726.0848	164345.7702	Penafiel
738	27193	-14666.1172	164392.3557	Penafiel
738	27194	-14602.2631	164367.7025	Penafiel
738	27195	-14545.1799	164351.7017	Penafiel
738	27196	-14481.4314	164321.8308	Penafiel
738	27197	-14434.4647	164304.5409	Penafiel
738	27198	-14436.3049	164252.742	Penafiel
738	27199	-14442.1491	164182.3503	Penafiel
738	27200	-14451.0844	164099.8024	Penafiel
738	27201	-14459.6325	164034.6629	Penafiel
738	27202	-14480.5601	163957.79	Penafiel
738	27203	-14506.9804	163906.7328	Penafiel
738	27204	-14547.9815	163874.8365	Penafiel
738	27205	-14598.3888	163840.3534	Penafiel
738	27206	-14664.4063	163839.0604	Penafiel
738	27207	-14711.3644	163830.3894	Penafiel
738	27208	-14786.1354	163787.8949	Penafiel
738	27209	-14847.2324	163781.5875	Penafiel
738	27210	-14892.0352	163766.2568	Penafiel
