394,2056,Sb,148
394,2066,Sb,888
395,2054,Pb,69
395,2064,Pb,502
396,2024,Ec,96
396,2036,Ec,134
396,2048,Ec,120
396,2060,Ec,237
397,2026,Ec,149
397,2038,Ec,193
397,2050,Ec,175
397,2062,Ec,323
398,2021,Ec,315
398,2032,Ec,292
398,2043,Ec,250
398,2054,Ec,1111
398,2065,Ec,1008
399,2021,Ec,579
399,2036,Ct,11
399,2046,Ct,358
399,2056,Ct,568
400,2049,Sb,85
400,2059,Sb,509
400,2068,Sb,263
401,2025,Ec,823
401,2055,Sb,91
401,2065,Sb,549
402,2025,Ec,740
402,2055,Sb,82
402,2065,Sb,493
403,2028,Ec,287
403,2058,Ct,151
403,2068,Ct,547
404,2027,Ec,1644
404,2062,Ct,1023
404,2067,Ct,2306
405,2025,Ec,238
405,2055,Sb,55
405,2065,Sb,331
406,2049,Pb,57
406,2059,Pb,1066
407,2037,Pb,390
407,2052,Pb,3800
408,2025,Ec,1906
408,2036,Ec,1798
408,2047,Ec,1582
408,2058,Ec,3530
408,2069,Ec,3285
409,2026,Ec,1118
409,2049,Qr,1
409,2053,Qr,2
409,2063,Qr,8
410,2021,Ec,925
410,2031,Ec,842
410,2041,Ec,763
410,2051,Ec,1262
410,2061,Ec,1152
411,2054,Pb,711
412,2026,Ec,35
412,2056,Sb,6
412,2066,Sb,38
413,2022,Ec,740
414,2026,Ec,539
414,2038,Ec,508
414,2050,Ec,446
414,2062,Ec,997
416,2052,Pb,18
416,2062,Pb,348
417,2044,Pb,391
417,2054,Pb,686
417,2064,Pb,3281
418,2059,Pb,1160
419,2044,Pb,303
419,2054,Pb,493
419,2064,Pb,2801
420,2024,Ec,921
420,2036,Ec,1361
420,2048,Ec,1245
420,2060,Ec,1733
421,2040,Pb,39
421,2050,Pb,60
421,2065,Pb,432
422,2054,Pb,174
422,2069,Pb,1438
423,2025,Ec,955
423,2037,Ec,876
423,2049,Ec,748
423,2061,Ec,1746
426,2021,Ec,333
426,2031,Ec,282
426,2041,Ec,255
426,2051,Ec,434
426,2061,Ec,394
427,2054,Pb,265
427,2069,Pb,2065
428,2054,Pb,179
428,2069,Pb,1554
429,2054,Pb,246
429,2064,Pb,1539
431,2024,Ec,214
431,2039,Ct,4
431,2049,Ct,135
431,2059,Ct,209
431,2069,Ct,408
432,2024,Ec,124
432,2059,Ct,128
432,2069,Ct,379
433,2026,Ec,1264
433,2038,Ec,1192
433,2050,Ec,1045
433,2062,Ec,2337
434,2025,Ec,712
434,2037,Ec,671
434,2049,Ec,588
434,2061,Ec,1301
435,2026,Ec,150
435,2038,Ec,192
435,2050,Ec,174
435,2062,Ec,323
436,2049,Pb,119
436,2064,Pb,2769
437,2026,Ec,387
437,2056,Ct,240
437,2066,Ct,366
438,2024,Ec,2514
438,2036,Ec,3653
438,2048,Ec,3340
438,2060,Ec,4670
439,2021,Ec,3104
439,2044,Qr,1
439,2048,Qr,5
439,2058,Qr,21
439,2066,Qr,43
441,2025,Ec,203
441,2035,Ec,351
441,2045,Ec,321
441,2055,Ec,563
441,2065,Ec,519
442,2026,Ec,809
442,2049,Qr,0
442,2053,Qr,2
442,2063,Qr,9
443,2042,Qr,0
443,2046,Qr,0
443,2056,Qr,2
443,2064,Qr,5
444,2054,Pb,176
444,2064,Pb,1206
446,2049,Sb,61
446,2059,Sb,368
446,2068,Sb,190
447,2026,Ec,1434
447,2056,Sb,141
447,2066,Sb,842
448,2054,Pb,340
448,2069,Pb,2750
449,2021,Ec,288
449,2051,Sb,113
449,2061,Sb,680
450,2022,Ec,156
450,2034,Ec,145
450,2046,Ec,124
450,2058,Ec,550
452,2034,Pb,19
452,2044,Pb,92
452,2054,Pb,125
452,2064,Pb,783
454,2025,Ec,216
454,2055,Sb,44
454,2065,Sb,267
455,2054,Pb,146
455,2069,Pb,1227
456,2052,Ct,192
457,2021,Ec,549
457,2031,Ec,467
457,2041,Ec,424
457,2051,Ec,719
457,2061,Ec,653
458,2044,Pb,399
458,2054,Pb,562
458,2069,Pb,4392
459,2025,Ec,252
459,2048,Qr,0
459,2052,Qr,0
459,2062,Qr,3
460,2026,Ec,226
460,2038,Ec,294
460,2050,Ec,267
460,2062,Ec,491
461,2024,Ec,404
461,2036,Ec,568
461,2048,Ec,507
461,2060,Ec,1001
462,2026,Ec,252
462,2056,Ct,155
462,2066,Ct,237
463,2042,Qr,0
463,2046,Qr,0
463,2056,Qr,2
463,2064,Qr,3
464,2022,Ec,172
464,2034,Ec,160
464,2046,Ec,136
464,2058,Ec,605
465,2026,Ec,379
465,2038,Ec,495
465,2050,Ec,448
465,2062,Ec,824
466,2026,Ec,471
466,2038,Ec,609
466,2050,Ec,552
466,2062,Ec,1019
467,2024,Ec,331
467,2034,Ec,443
467,2044,Ec,403
467,2054,Ec,748
467,2064,Ec,682
468,2022,Ec,369
468,2034,Ec,343
468,2046,Ec,293
468,2058,Ec,1299
469,2025,Ec,99
469,2037,Ec,132
469,2049,Ec,119
469,2061,Ec,228
470,2049,Pb,239
471,2054,Pb,1166
472,2027,Ec,482
472,2057,Sb,51
472,2067,Sb,305
473,2025,Ec,49
473,2036,Ec,63
473,2047,Ec,57
473,2058,Ec,107
473,2069,Ec,97
475,2034,Pb,95
475,2044,Pb,483
475,2054,Pb,648
475,2064,Pb,3860
476,2024,Ec,568
476,2054,Sb,49
476,2064,Sb,295
477,2044,Pb,25
477,2059,Pb,236
478,2023,Ec,97
478,2053,Sb,12
478,2063,Sb,72
479,2049,Sb,41
479,2059,Sb,249
479,2068,Sb,129
480,2034,Pb,15
480,2044,Pb,83
480,2054,Pb,523
480,2069,Pb,16
481,2026,Ec,4054
481,2038,Ec,3838
481,2050,Ec,3395
481,2062,Ec,6750
482,2029,Ec,677
482,2041,Ec,608
482,2053,Ec,556
482,2065,Ec,967
483,2051,Pb,318
483,2066,Pb,2532
484,2022,Ec,96
485,2044,Pb,89
485,2059,Pb,863
486,2031,Ec,142
486,2043,Ec,124
486,2055,Ec,110
486,2067,Ec,229
487,2023,Ec,367
487,2053,Sb,45
487,2063,Sb,274
488,2049,Sb,16
488,2059,Sb,96
488,2068,Sb,49
490,2049,Sb,123
490,2059,Sb,739
490,2068,Sb,383
491,2026,Ec,1230
491,2038,Ec,1164
491,2050,Ec,1029
491,2062,Ec,2047
492,2044,Pb,444
492,2054,Pb,659
492,2064,Pb,3990
493,2025,Ec,1477
493,2036,Ec,1466
493,2047,Ec,1349
493,2058,Ec,2071
493,2069,Ec,1932
494,2024,Ec,600
494,2036,Ec,593
494,2048,Ec,539
494,2060,Ec,864
495,2024,Ec,87
495,2034,Ec,82
495,2044,Ec,73
495,2054,Ec,146
495,2064,Ec,136
496,2023,Ec,150
496,2033,Ec,204
496,2043,Ec,184
496,2053,Ec,359
496,2063,Ec,322
497,2025,Ec,1565
497,2055,Sb,109
497,2065,Sb,651
498,2030,Ec,118
498,2060,Sb,18
499,2028,Ec,84
499,2058,Sb,8
499,2068,Sb,53
500,2023,Ec,355
500,2053,Sb,127
500,2063,Sb,762
501,2026,Ec,1658
501,2037,Ec,3418
501,2048,Ec,2916
501,2059,Ec,3112
502,2027,Ec,670
502,2039,Ec,1079
502,2051,Ec,985
502,2063,Ec,1724
503,2020,Ec,419
503,2030,Ec,366
503,2040,Ec,313
503,2050,Ec,761
503,2060,Ec,666
504,2026,Ec,431
504,2038,Ec,575
504,2050,Ec,510
504,2062,Ec,822
505,2028,Ec,688
505,2040,Ec,1212
505,2052,Ec,1099
505,2064,Ec,2024
506,2069,Pb,1212
507,2034,Pb,22
507,2044,Pb,114
507,2054,Pb,155
507,2069,Pb,1111
508,2049,Sb,182
508,2059,Sb,1087
508,2068,Sb,563
509,2044,Pb,117
509,2054,Pb,194
509,2069,Pb,1244
510,2044,Pb,282
510,2054,Pb,2154
511,2026,Ec,708
511,2049,Qr,0
511,2053,Qr,1
511,2063,Qr,5
512,2044,Pb,273
512,2054,Pb,441
512,2069,Pb,3201
514,2027,Ec,366
514,2039,Ec,336
514,2051,Ec,287
514,2063,Ec,686
515,2044,Pb,111
515,2054,Pb,176
515,2069,Pb,1353
516,2044,Pb,221
516,2054,Pb,386
516,2069,Pb,2690
517,2044,Pb,182
517,2054,Pb,291
517,2064,Pb,1682
518,2044,Pb,110
518,2054,Pb,187
518,2069,Pb,1347
519,2027,Ec,390
519,2039,Ec,605
519,2051,Ec,536
519,2063,Ec,838
520,2025,Ec,805
520,2036,Ec,762
520,2047,Ec,677
520,2058,Ec,1343
520,2069,Ec,1257
521,2029,Ec,487
521,2041,Ec,425
521,2053,Ec,377
521,2065,Ec,791
523,2026,Ec,2772
523,2049,Qr,1
523,2053,Qr,5
523,2066,Qr,445
524,2024,Ec,230
524,2059,Ct,238
524,2069,Ct,706
525,2044,Pb,145
525,2054,Pb,1010
526,2021,Ec,2855
526,2051,Sb,302
526,2061,Sb,1804
527,2026,Ec,784
527,2038,Ec,986
527,2050,Ec,891
527,2062,Ec,1666
528,2026,Ec,457
528,2056,Sb,82
528,2066,Sb,490
529,2026,Ec,139
529,2038,Ec,175
529,2050,Ec,158
529,2062,Ec,297
530,2044,Pb,107
530,2054,Pb,161
530,2069,Pb,1250
531,2029,Ec,1030
531,2041,Ec,901
531,2053,Ec,1300
531,2065,Ec,1171
532,2025,Ec,734
532,2037,Ec,693
532,2049,Ec,609
532,2061,Ec,1342
533,2044,Pb,15
533,2054,Pb,22
533,2069,Pb,175
534,2044,Pb,388
534,2054,Pb,609
534,2069,Pb,4156
536,2024,Ec,384
536,2047,Qr,0
536,2051,Qr,1
536,2061,Qr,5
537,2049,Sb,17
537,2059,Sb,102
537,2068,Sb,53
538,2025,Ec,444
538,2055,Sb,47
538,2065,Sb,286
539,2026,Ec,639
539,2056,Ct,467
539,2066,Ct,711
540,2044,Pb,180
540,2054,Pb,271
540,2064,Pb,1583
541,2023,Ec,212
541,2046,Qr,0
541,2050,Qr,0
541,2063,Qr,62
542,2026,Ec,78
542,2049,Qr,0
542,2053,Qr,0
542,2063,Qr,1
543,2044,Pb,433
543,2054,Pb,747
543,2069,Pb,4797
545,2044,Pb,273
545,2054,Pb,414
545,2069,Pb,2923
546,2044,Pb,229
546,2054,Pb,351
546,2069,Pb,2421
547,2026,Ec,888
547,2049,Qr,0
547,2053,Qr,2
547,2066,Qr,219
550,2022,Ec,96
550,2045,Qr,0
550,2049,Qr,0
550,2059,Qr,1
550,2067,Qr,3
551,2024,Ec,240
551,2036,Ec,561
551,2048,Ec,501
551,2060,Ec,848
552,2029,Ec,1619
552,2041,Ec,2339
552,2053,Ec,2168
552,2065,Ec,1905
553,2023,Ec,608
553,2035,Ec,828
553,2047,Ec,750
553,2059,Ec,1037
554,2044,Pb,397
554,2054,Pb,600
554,2069,Pb,4184
555,2022,Ec,2468
555,2052,Ct,983
555,2062,Ct,1498
555,2067,Ct,2305
556,2023,Ec,285
556,2035,Ec,265
556,2047,Ec,227
556,2059,Ec,1016
557,2022,Ec,240
557,2045,Qr,0
557,2049,Qr,0
557,2062,Qr,81
558,2030,Ec,1182
558,2041,Ec,1097
558,2052,Ec,967
558,2063,Ec,1182
559,2030,Ec,1276
559,2041,Ec,1147
559,2052,Ec,1049
559,2063,Ec,1833
560,2022,Ec,217
560,2034,Ec,197
560,2046,Ec,167
560,2058,Ec,492
561,2023,Ec,58
561,2035,Ec,52
561,2047,Ec,44
561,2059,Ec,107
562,2022,Ec,143
562,2034,Ec,130
562,2046,Ec,109
562,2058,Ec,325
563,2027,Ec,216
563,2039,Ec,413
563,2051,Ec,370
563,2063,Ec,723
564,2044,Pb,170
564,2059,Pb,1544
565,2021,Ec,46
565,2031,Ec,86
565,2041,Ec,78
565,2051,Ec,136
565,2061,Ec,122
566,2022,Ec,459
566,2052,Ct,197
566,2062,Ct,301
566,2067,Ct,463
568,2044,Pb,29
568,2054,Pb,214
569,2027,Ec,1523
569,2039,Ec,3020
569,2051,Ec,2575
569,2063,Ec,2763
570,2044,Pb,16
570,2054,Pb,29
570,2069,Pb,185
571,2034,Pb,38
571,2044,Pb,185
571,2054,Pb,264
571,2064,Pb,1557
572,2044,Pb,183
572,2054,Pb,309
572,2069,Pb,1900
574,2044,Pb,167
574,2054,Pb,282
574,2069,Pb,1846
575,2030,Ec,1266
575,2042,Ec,1131
575,2054,Ec,1630
575,2066,Ec,1498
576,2024,Ec,690
576,2036,Ec,923
576,2048,Ec,840
576,2060,Ec,1147
577,2023,Ec,1236
577,2035,Ec,1684
577,2047,Ec,1525
577,2059,Ec,2108
578,2023,Ec,237
578,2035,Ec,323
578,2047,Ec,292
578,2059,Ec,404
579,2044,Pb,288
579,2059,Pb,2613
580,2044,Pb,563
580,2054,Pb,916
580,2064,Pb,5236
581,2062,Pb,1108
582,2044,Pb,200
582,2054,Pb,338
582,2064,Pb,1746
583,2044,Pb,382
583,2054,Pb,652
583,2069,Pb,3956
584,2034,Pb,48
584,2044,Pb,253
584,2054,Pb,364
584,2069,Pb,2358
585,2034,Pb,15
585,2044,Pb,75
585,2054,Pb,110
585,2069,Pb,748
586,2023,Ec,692
586,2046,Qr,0
586,2050,Qr,2
586,2063,Qr,203
587,2024,Ec,320
587,2047,Qr,0
587,2051,Qr,1
587,2061,Qr,4
587,2069,Qr,10
588,2025,Ec,890
588,2036,Ec,1171
588,2047,Ec,1064
588,2058,Ec,1969
588,2069,Ec,1799
589,2021,Ec,1098
589,2033,Ec,823
589,2045,Ec,731
589,2057,Ec,1313
589,2069,Ec,1175
590,2027,Pb,335
590,2037,Pb,780
590,2047,Pb,1145
590,2062,Pb,9074
591,2023,Ec,1298
591,2046,Qr,0
591,2050,Qr,2
591,2060,Qr,8
591,2068,Qr,17
592,2031,Ec,3201
592,2043,Ec,2947
592,2055,Ec,2569
592,2067,Ec,3201
593,2022,Ec,616
593,2033,Ec,622
593,2044,Ec,565
593,2055,Ec,922
593,2066,Ec,847
594,2026,Ec,908
594,2038,Ec,1820
594,2050,Ec,1649
594,2062,Ec,2645
595,2026,Ec,405
595,2038,Ec,405
595,2050,Ec,373
595,2062,Ec,568
596,2024,Ec,569
596,2036,Ec,761
596,2048,Ec,693
596,2060,Ec,946
597,2029,Ec,344
597,2041,Ec,306
597,2053,Ec,568
597,2065,Ec,507
598,2026,Ec,327
598,2038,Ec,332
598,2050,Ec,306
598,2062,Ec,464
599,2021,Ec,132
599,2033,Ec,210
599,2045,Ec,305
599,2057,Ec,278
599,2069,Ec,240
600,2021,Ec,387
600,2032,Ec,774
600,2043,Ec,691
600,2054,Ec,1224
600,2065,Ec,1092
601,2025,Ec,45
601,2055,Sb,11
601,2065,Sb,69
602,2025,Ec,404
602,2036,Ec,520
602,2047,Ec,471
602,2058,Ec,881
602,2069,Ec,803
603,2025,Ec,515
603,2055,Sb,56
603,2065,Sb,340
604,2021,Ec,302
604,2031,Ec,219
604,2041,Ec,197
604,2051,Ec,344
604,2061,Ec,309
605,2031,Ec,2843
605,2043,Ec,2638
605,2055,Ec,2321
605,2067,Ec,2843
606,2030,Ec,1017
606,2041,Ec,923
606,2052,Ec,799
606,2063,Ec,1017
607,2035,Pb,545
607,2045,Pb,830
607,2060,Pb,8100
608,2039,Pb,7
608,2049,Pb,18
608,2064,Pb,148
609,2029,Ec,3788
609,2041,Ec,3571
609,2053,Ec,3101
609,2065,Ec,3337
611,2037,Pb,73
611,2047,Pb,102
611,2062,Pb,842
612,2026,Ec,673
612,2038,Ec,1357
612,2050,Ec,1231
612,2062,Ec,1969
613,2027,Ec,107
613,2039,Ec,166
613,2051,Ec,147
613,2063,Ec,230
614,2022,Ec,324
614,2034,Ec,335
614,2046,Ec,302
614,2058,Ec,499
615,2026,Ec,716
615,2038,Ec,934
615,2050,Ec,847
615,2062,Ec,1557
616,2025,Ec,716
616,2037,Ec,648
616,2049,Ec,549
616,2061,Ec,1345
618,2023,Ec,131
618,2035,Ec,122
618,2047,Ec,105
618,2059,Ec,468
619,2020,Ec,711
619,2050,Sb,1078
619,2060,Sb,635
619,2069,Sb,988
620,2026,Ec,1293
620,2038,Ec,1219
620,2050,Ec,1068
620,2062,Ec,2391
621,2023,Ec,2918
621,2053,Sb,251
621,2063,Sb,1504
622,2020,Ec,1053
622,2050,Sb,74
622,2060,Sb,447
622,2069,Sb,231
623,2037,Pb,231
623,2047,Pb,320
623,2062,Pb,2640
624,2047,Pb,412
625,2025,Ec,759
625,2036,Ec,718
625,2047,Ec,637
625,2058,Ec,1266
625,2069,Ec,1184
626,2028,Ec,1714
626,2051,Qr,0
626,2055,Qr,3
626,2065,Qr,11
627,2044,Pb,728
627,2054,Pb,1182
627,2064,Pb,6554
628,2042,Qr,1
628,2046,Qr,6
628,2056,Qr,23
628,2064,Qr,41
629,2034,Pb,125
629,2044,Pb,633
629,2054,Pb,897
629,2064,Pb,5160
630,2034,Pb,180
630,2044,Pb,970
630,2059,Pb,7888
631,2024,Ec,681
631,2036,Ec,910
631,2048,Ec,809
631,2060,Ec,1629
632,2026,Ec,914
632,2038,Ec,921
632,2050,Ec,848
632,2062,Ec,1288
633,2044,Pb,36
633,2054,Pb,54
633,2064,Pb,341
634,2059,Pb,2000
635,2022,Ec,3624
635,2045,Qr,2
635,2049,Qr,5
635,2062,Qr,553
636,2034,Pb,75
636,2044,Pb,410
636,2054,Pb,467
636,2069,Pb,4020
637,2022,Ec,284
637,2034,Ec,422
637,2046,Ec,381
637,2058,Ec,550
638,2021,Ec,248
638,2032,Ec,247
638,2043,Ec,223
638,2054,Ec,374
638,2065,Ec,340
639,2044,Pb,41
639,2054,Pb,65
639,2069,Pb,484
640,2044,Pb,637
640,2054,Pb,1039
640,2069,Pb,6975
641,2044,Pb,970
641,2054,Pb,1526
641,2069,Pb,10551
642,2022,Ec,55
642,2034,Ec,51
642,2046,Ec,43
642,2058,Ec,194
643,2044,Pb,660
643,2054,Pb,1028
643,2064,Pb,6087
644,2021,Ec,55
644,2044,Qr,0
644,2048,Qr,0
644,2058,Qr,0
645,2044,Pb,191
645,2054,Pb,298
645,2064,Pb,1860
647,2024,Ec,281
647,2059,Ct,289
647,2064,Ct,652
648,2026,Ec,1006
648,2056,Sb,180
648,2066,Sb,1077
649,2024,Ec,1207
649,2054,Sb,328
649,2064,Sb,1964
650,2024,Ec,3714
650,2054,Sb,285
650,2064,Sb,1705
651,2021,Ec,2582
651,2033,Ec,4315
651,2045,Ec,4032
651,2057,Ec,3577
651,2069,Ec,4315
652,2039,Pb,524
652,2054,Pb,4678
653,2026,Ec,566
653,2038,Ec,719
653,2050,Ec,651
653,2062,Ec,1210
654,2027,Ec,208
654,2039,Ec,190
654,2051,Ec,162
654,2063,Ec,389
656,2032,Pb,5
656,2067,Pb,65
657,2024,Ec,25
657,2035,Ec,23
657,2046,Ec,19
657,2057,Ec,48
657,2068,Ec,43
659,2031,Ec,6676
659,2043,Ec,6238
659,2055,Ec,5548
659,2067,Ec,6676
660,2031,Ec,11
660,2043,Ec,10
660,2055,Ec,9
660,2067,Ec,11
661,2025,Ec,327
661,2037,Ec,330
661,2049,Ec,472
661,2061,Ec,438
662,2044,Pb,587
662,2059,Pb,5356
663,2021,Ec,769
663,2032,Ec,1064
663,2043,Ec,960
663,2054,Ec,1348
663,2065,Ec,1250
664,2021,Ec,212
664,2032,Ec,267
664,2043,Ec,240
664,2054,Ec,394
664,2065,Ec,358
665,2049,Sb,17
665,2059,Sb,104
665,2068,Sb,54
666,2025,Ec,3354
666,2040,Ct,65
666,2050,Ct,1888
666,2060,Ct,2932
667,2042,Pb,22
667,2067,Pb,6
668,2025,Ec,2680
668,2040,Ct,28
668,2050,Ct,894
668,2060,Ct,1418
668,2065,Ct,2389
669,2047,Pb,188
670,2021,Ec,1115
670,2051,Sb,215
670,2061,Sb,1290
671,2044,Pb,4
671,2054,Pb,7
671,2064,Pb,38
672,2022,Ec,355
672,2032,Ec,492
672,2042,Ec,439
672,2052,Ec,892
672,2062,Ec,788
673,2021,Ec,491
673,2031,Ec,409
673,2041,Ec,370
673,2051,Ec,633
673,2061,Ec,574
674,2044,Pb,629
674,2059,Pb,5594
675,2054,Pb,479
675,2069,Pb,4112
676,2026,Ec,1113
676,2038,Ec,1049
676,2050,Ec,919
676,2062,Ec,2058
677,2025,Ec,4714
677,2037,Ec,7130
677,2049,Ec,6645
677,2061,Ec,5879
678,2021,Ec,383
678,2032,Ec,354
678,2043,Ec,304
678,2054,Ec,1350
678,2065,Ec,1224
679,2023,Ec,2826
679,2034,Ec,4300
679,2045,Ec,3941
679,2056,Ec,5477
679,2067,Ec,5137
680,2025,Ec,1001
680,2048,Qr,0
680,2052,Qr,2
680,2062,Qr,9
681,2029,Ec,989
681,2041,Ec,883
681,2053,Ec,787
681,2065,Ec,1252
682,2027,Ec,1665
682,2039,Ec,3268
682,2051,Ec,2783
682,2063,Ec,2990
683,2044,Pb,993
683,2054,Pb,7074
684,2020,Ec,1195
684,2030,Ec,1045
684,2040,Ec,892
684,2050,Ec,2170
684,2060,Ec,1902
685,2024,Ec,1194
685,2036,Ec,1208
685,2048,Ec,1100
685,2060,Ec,1749
686,2024,Ec,6268
686,2039,Ct,74
686,2049,Ct,2322
686,2059,Ct,3682
687,2026,Ec,1247
687,2038,Ec,1175
687,2050,Ec,1029
687,2062,Ec,2306
688,2022,Ec,264
688,2052,Sb,31
688,2062,Sb,187
689,2023,Ec,1942
689,2046,Qr,1
689,2050,Qr,5
689,2060,Qr,19
689,2068,Qr,33
690,2023,Ec,1618
690,2033,Ec,1519
690,2043,Ec,1339
690,2053,Ec,2964
690,2063,Ec,2754
691,2027,Ec,268
691,2039,Ec,246
691,2051,Ec,210
691,2063,Ec,502
692,2042,Pb,107
692,2052,Pb,293
692,2067,Pb,2004
693,2028,Ec,2593
693,2039,Ec,2452
693,2050,Ec,2134
693,2061,Ec,2280
694,2021,Ec,2306
694,2051,Sb,273
694,2061,Sb,1631
695,2023,Ec,602
695,2053,Sb,47
695,2063,Sb,285
696,2023,Ec,84
696,2053,Sb,29
696,2063,Sb,176
697,2025,Ec,2081
697,2055,Sb,162
697,2065,Sb,970
698,2027,Ec,1849
698,2039,Ec,3573
698,2051,Ec,3035
698,2063,Ec,3266
699,2034,Pb,51
699,2044,Pb,265
699,2054,Pb,363
699,2069,Pb,2463
700,2023,Ec,1514
700,2053,Sb,125
700,2063,Sb,750
701,2022,Ec,2961
701,2045,Qr,3
701,2049,Qr,15
701,2059,Qr,53
702,2026,Ec,84
702,2037,Ec,195
702,2048,Ec,176
702,2059,Ec,151
703,2049,Sb,6
703,2059,Sb,40
703,2068,Sb,21
704,2054,Ct,755
704,2064,Ct,2235
705,2049,Sb,106
705,2059,Sb,637
705,2068,Sb,330
706,2049,Sb,8
706,2059,Sb,50
706,2068,Sb,26
707,2034,Pb,179
707,2044,Pb,916
707,2059,Pb,7304
708,2054,Pb,445
708,2069,Pb,3878
709,2049,Sb,50
709,2059,Sb,302
709,2068,Sb,156
710,2054,Pb,237
710,2069,Pb,1934
711,2029,Ec,975
711,2041,Ec,875
711,2053,Ec,800
711,2065,Ec,1394
712,2021,Ec,372
712,2033,Ec,580
712,2045,Ec,837
712,2057,Ec,765
712,2069,Ec,662
713,2029,Ec,918
713,2041,Ec,825
713,2053,Ec,755
713,2065,Ec,1307
715,2026,Ec,2817
715,2038,Ec,2780
715,2050,Ec,2555
715,2062,Ec,3914
716,2049,Sb,15
716,2059,Sb,92
716,2068,Sb,47
717,2021,Ec,1213
717,2051,Sb,172
717,2061,Sb,1033
718,2046,Pb,160
718,2061,Pb,9
719,2024,Ec,350
719,2054,Sb,59
719,2064,Sb,356
720,2027,Ec,2428
720,2050,Qr,1
720,2054,Qr,3
720,2067,Qr,326
721,2028,Ec,103
721,2039,Ec,92
721,2050,Ec,84
721,2061,Ec,149
722,2030,Ec,274
722,2042,Ec,246
722,2054,Ec,225
722,2066,Ec,393
723,2026,Ec,575
723,2041,Ct,14
723,2051,Ct,445
723,2061,Ct,706
724,2029,Ec,501
724,2041,Ec,456
724,2053,Ec,394
724,2065,Ec,501
725,2029,Ec,1734
725,2041,Ec,1600
725,2053,Ec,1400
725,2065,Ec,1734
726,2028,Ec,2092
726,2040,Ec,3159
726,2052,Ec,2905
726,2064,Ec,4908
728,2051,Pb,611
729,2023,Ec,81
729,2034,Ec,113
729,2045,Ec,101
729,2056,Ec,203
729,2067,Ec,181
730,2025,Ec,540
730,2037,Ec,787
730,2049,Ec,731
730,2061,Ec,645
731,2023,Ec,185
731,2035,Ec,279
731,2047,Ec,254
731,2059,Ec,359
732,2049,Sb,209
732,2059,Sb,1254
732,2068,Sb,649
733,2049,Sb,112
733,2059,Sb,673
733,2068,Sb,348
734,2049,Sb,13
734,2059,Sb,80
734,2068,Sb,41
736,2044,Pb,208
736,2059,Pb,1974
737,2044,Pb,233
737,2054,Pb,401
737,2064,Pb,2390
738,2021,Ec,1812
738,2051,Sb,272
738,2061,Sb,1629
739,2064,Pb,32
740,2049,Sb,242
740,2059,Sb,1449
740,2068,Sb,750
741,2028,Ec,5081
741,2051,Qr,3
741,2055,Qr,14
741,2065,Qr,51
742,2028,Ec,361
742,2040,Ec,514
742,2052,Ec,461
742,2064,Ec,695
743,2028,Ec,466
743,2040,Ec,820
743,2052,Ec,744
743,2064,Ec,1370
744,2028,Ec,848
744,2058,Sb,128
744,2068,Sb,769
745,2024,Ec,2090
745,2036,Ec,2068
745,2048,Ec,1881
745,2060,Ec,3013
749,2044,Pb,125
749,2054,Pb,180
749,2069,Pb,1416
750,2044,Pb,1323
750,2054,Pb,1931
750,2069,Pb,13861
751,2022,Ec,355
751,2032,Ec,499
751,2042,Ec,448
751,2052,Ec,903
751,2062,Ec,799
752,2022,Ec,400
752,2032,Ec,606
752,2042,Ec,555
752,2052,Ec,778
752,2062,Ec,728
753,2026,Ec,3212
753,2038,Ec,3150
753,2050,Ec,2895
753,2062,Ec,4444
755,2021,Ec,1295
755,2032,Ec,1353
755,2043,Ec,1224
755,2054,Ec,2021
755,2065,Ec,1849
756,2021,Ec,1149
756,2032,Ec,1190
756,2043,Ec,1076
756,2054,Ec,1781
756,2065,Ec,1627
757,2022,Ec,860
757,2034,Ec,1321
757,2046,Ec,1197
757,2058,Ec,1712
758,2031,Ec,3680
758,2043,Ec,3422
758,2055,Ec,3017
758,2067,Ec,3680
759,2026,Ec,889
759,2038,Ec,838
759,2050,Ec,735
759,2062,Ec,1644
760,2052,Pb,987
761,2046,Pb,3296
762,2024,Ec,1342
762,2035,Ec,1264
762,2046,Ec,1113
762,2057,Ec,2453
762,2068,Ec,2282
763,2025,Ec,2113
763,2040,Ct,44
763,2050,Ct,1295
763,2060,Ct,2011
763,2065,Ct,3435
764,2022,Ec,2241
764,2052,Ct,757
764,2062,Ct,1153
765,2026,Ec,2094
765,2038,Ec,2376
765,2050,Ec,3040
765,2062,Ec,2839
766,2020,Ec,411
766,2031,Ec,338
766,2042,Ec,295
766,2053,Ec,990
766,2064,Ec,916
767,2029,Ec,1291
767,2041,Ec,1201
767,2053,Ec,1061
767,2065,Ec,1291
768,2025,Ec,779
768,2037,Ec,913
768,2049,Ec,1176
768,2061,Ec,1096
769,2022,Ec,2256
769,2052,Sb,223
769,2062,Sb,1333
770,2024,Ec,830
770,2054,Sb,72
770,2064,Sb,435
773,2039,Pb,317
773,2049,Pb,441
773,2064,Pb,3392
774,2024,Ec,468
774,2035,Ec,442
774,2046,Ec,389
774,2057,Ec,857
774,2068,Ec,798
775,2049,Sb,149
775,2059,Sb,88
775,2068,Sb,137
778,2028,Ec,1929
778,2039,Ec,1748
778,2050,Ec,1574
778,2061,Ec,2359
779,2021,Ec,131
779,2032,Ec,2190
779,2043,Ec,1848
779,2054,Ec,1733
779,2065,Ec,1620
780,2024,Ec,276
780,2054,Sb,51
